2025-03-05 08:50:54 - INFO - train data: 13259
2025-03-05 08:50:55 - INFO - train unqiue data: 13259
2025-03-05 08:50:55 - INFO - valid data: 1474
2025-03-05 08:50:55 - INFO - valid unqiue data: 1474
2025-03-05 08:55:56 - INFO - epoch-0, train_mse_loss-0.0003604, train_kl_loss-0.0017086, val_mse_loss-0.0004524, val_kl_loss-0.0000416
2025-03-05 09:44:49 - INFO - epoch-11, train_mse_loss-0.0003333, train_kl_loss-0.0000000, val_mse_loss-0.0003703, val_kl_loss-0.0000000
2025-03-05 09:49:07 - INFO - epoch-12, train_mse_loss-0.0003325, train_kl_loss-0.0000000, val_mse_loss-0.0004433, val_kl_loss-0.0000000
2025-03-05 09:53:26 - INFO - epoch-13, train_mse_loss-0.0003316, train_kl_loss-0.0000000, val_mse_loss-0.0005097, val_kl_loss-0.0000000
2025-03-05 09:57:45 - INFO - epoch-14, train_mse_loss-0.0003304, train_kl_loss-0.0000000, val_mse_loss-0.0005499, val_kl_loss-0.0000000
2025-03-05 10:02:02 - INFO - epoch-15, train_mse_loss-0.0003297, train_kl_loss-0.0000000, val_mse_loss-0.0005607, val_kl_loss-0.0000000
2025-03-05 10:06:21 - INFO - epoch-16, train_mse_loss-0.0003291, train_kl_loss-0.0000000, val_mse_loss-0.0005637, val_kl_loss-0.0000000
2025-03-05 10:10:38 - INFO - epoch-17, train_mse_loss-0.0003288, train_kl_loss-0.0000000, val_mse_loss-0.0005647, val_kl_loss-0.0000000
2025-03-05 10:14:55 - INFO - epoch-18, train_mse_loss-0.0003284, train_kl_loss-0.0000000, val_mse_loss-0.0005652, val_kl_loss-0.0000000
2025-03-05 10:19:13 - INFO - epoch-19, train_mse_loss-0.0003281, train_kl_loss-0.0000000, val_mse_loss-0.0005620, val_kl_loss-0.0000000
2025-03-05 10:23:31 - INFO - epoch-20, train_mse_loss-0.0003279, train_kl_loss-0.0000000, val_mse_loss-0.0005575, val_kl_loss-0.0000000
2025-03-05 10:27:47 - INFO - epoch-21, train_mse_loss-0.0003277, train_kl_loss-0.0000000, val_mse_loss-0.0005497, val_kl_loss-0.0000000
2025-03-05 10:32:04 - INFO - epoch-22, train_mse_loss-0.0003275, train_kl_loss-0.0000000, val_mse_loss-0.0005361, val_kl_loss-0.0000000
2025-03-05 10:36:23 - INFO - epoch-23, train_mse_loss-0.0003273, train_kl_loss-0.0000000, val_mse_loss-0.0005176, val_kl_loss-0.0000000
2025-03-05 10:40:41 - INFO - epoch-24, train_mse_loss-0.0003273, train_kl_loss-0.0000000, val_mse_loss-0.0004862, val_kl_loss-0.0000000
2025-03-05 10:44:57 - INFO - epoch-25, train_mse_loss-0.0003271, train_kl_loss-0.0000000, val_mse_loss-0.0004638, val_kl_loss-0.0000000
2025-03-05 10:49:14 - INFO - epoch-26, train_mse_loss-0.0003267, train_kl_loss-0.0000000, val_mse_loss-0.0004366, val_kl_loss-0.0000000
2025-03-05 10:53:30 - INFO - epoch-27, train_mse_loss-0.0003265, train_kl_loss-0.0000000, val_mse_loss-0.0004097, val_kl_loss-0.0000000
2025-03-05 10:57:47 - INFO - epoch-28, train_mse_loss-0.0003263, train_kl_loss-0.0000000, val_mse_loss-0.0003862, val_kl_loss-0.0000000
2025-03-05 11:02:03 - INFO - epoch-29, train_mse_loss-0.0003260, train_kl_loss-0.0000000, val_mse_loss-0.0003622, val_kl_loss-0.0000000
2025-03-05 11:06:22 - INFO - epoch-30, train_mse_loss-0.0003258, train_kl_loss-0.0000000, val_mse_loss-0.0003590, val_kl_loss-0.0000000
2025-03-05 11:10:40 - INFO - epoch-31, train_mse_loss-0.0003257, train_kl_loss-0.0000000, val_mse_loss-0.0003384, val_kl_loss-0.0000000
2025-03-05 11:10:47 - INFO - Saved new best model at epoch 31 with validation loss 0.0003384
2025-03-05 11:15:03 - INFO - epoch-32, train_mse_loss-0.0003256, train_kl_loss-0.0000000, val_mse_loss-0.0003375, val_kl_loss-0.0000000
2025-03-05 11:15:11 - INFO - Saved new best model at epoch 32 with validation loss 0.0003375
2025-03-05 11:19:29 - INFO - epoch-33, train_mse_loss-0.0003255, train_kl_loss-0.0000000, val_mse_loss-0.0003286, val_kl_loss-0.0000000
2025-03-05 11:19:37 - INFO - Saved new best model at epoch 33 with validation loss 0.0003286
2025-03-05 11:23:54 - INFO - epoch-34, train_mse_loss-0.0003253, train_kl_loss-0.0000000, val_mse_loss-0.0003276, val_kl_loss-0.0000000
2025-03-05 11:24:02 - INFO - Saved new best model at epoch 34 with validation loss 0.0003276
2025-03-05 11:28:18 - INFO - epoch-35, train_mse_loss-0.0003252, train_kl_loss-0.0000000, val_mse_loss-0.0003253, val_kl_loss-0.0000000
2025-03-05 11:28:26 - INFO - Saved new best model at epoch 35 with validation loss 0.0003253
2025-03-05 11:32:44 - INFO - epoch-36, train_mse_loss-0.0003251, train_kl_loss-0.0000000, val_mse_loss-0.0003356, val_kl_loss-0.0000000
2025-03-05 11:37:01 - INFO - epoch-37, train_mse_loss-0.0003249, train_kl_loss-0.0000000, val_mse_loss-0.0003469, val_kl_loss-0.0000000
2025-03-05 11:41:17 - INFO - epoch-38, train_mse_loss-0.0003247, train_kl_loss-0.0000000, val_mse_loss-0.0003570, val_kl_loss-0.0000000
2025-03-05 11:45:34 - INFO - epoch-39, train_mse_loss-0.0003246, train_kl_loss-0.0000000, val_mse_loss-0.0003564, val_kl_loss-0.0000000
2025-03-05 11:49:50 - INFO - epoch-40, train_mse_loss-0.0003246, train_kl_loss-0.0000000, val_mse_loss-0.0003577, val_kl_loss-0.0000000
2025-03-05 11:54:07 - INFO - epoch-41, train_mse_loss-0.0003245, train_kl_loss-0.0000000, val_mse_loss-0.0003598, val_kl_loss-0.0000000
2025-03-05 11:58:24 - INFO - epoch-42, train_mse_loss-0.0003245, train_kl_loss-0.0000000, val_mse_loss-0.0003601, val_kl_loss-0.0000000
2025-03-05 12:02:41 - INFO - epoch-43, train_mse_loss-0.0003245, train_kl_loss-0.0000000, val_mse_loss-0.0003591, val_kl_loss-0.0000000
2025-03-05 12:06:58 - INFO - epoch-44, train_mse_loss-0.0003245, train_kl_loss-0.0000000, val_mse_loss-0.0003608, val_kl_loss-0.0000000
2025-03-05 12:11:15 - INFO - epoch-45, train_mse_loss-0.0003244, train_kl_loss-0.0000000, val_mse_loss-0.0003580, val_kl_loss-0.0000000
2025-03-05 12:15:33 - INFO - epoch-46, train_mse_loss-0.0003244, train_kl_loss-0.0000000, val_mse_loss-0.0003598, val_kl_loss-0.0000000
2025-03-05 12:19:52 - INFO - epoch-47, train_mse_loss-0.0003244, train_kl_loss-0.0000000, val_mse_loss-0.0003617, val_kl_loss-0.0000000
2025-03-05 12:24:11 - INFO - epoch-48, train_mse_loss-0.0003244, train_kl_loss-0.0000000, val_mse_loss-0.0003628, val_kl_loss-0.0000000
2025-03-05 12:28:32 - INFO - epoch-49, train_mse_loss-0.0003244, train_kl_loss-0.0000000, val_mse_loss-0.0003599, val_kl_loss-0.0000000
2025-03-05 12:32:52 - INFO - epoch-50, train_mse_loss-0.0003244, train_kl_loss-0.0000000, val_mse_loss-0.0003601, val_kl_loss-0.0000000
2025-03-05 12:37:11 - INFO - epoch-51, train_mse_loss-0.0003244, train_kl_loss-0.0000000, val_mse_loss-0.0003584, val_kl_loss-0.0000000
2025-03-05 12:41:30 - INFO - epoch-52, train_mse_loss-0.0003244, train_kl_loss-0.0000000, val_mse_loss-0.0003594, val_kl_loss-0.0000000
2025-03-05 12:45:48 - INFO - epoch-53, train_mse_loss-0.0003244, train_kl_loss-0.0000000, val_mse_loss-0.0003620, val_kl_loss-0.0000000
2025-03-05 12:50:06 - INFO - epoch-54, train_mse_loss-0.0003244, train_kl_loss-0.0000000, val_mse_loss-0.0003583, val_kl_loss-0.0000000
2025-03-05 12:54:24 - INFO - epoch-55, train_mse_loss-0.0003244, train_kl_loss-0.0000000, val_mse_loss-0.0003600, val_kl_loss-0.0000000
2025-03-05 12:58:43 - INFO - epoch-56, train_mse_loss-0.0003243, train_kl_loss-0.0000000, val_mse_loss-0.0003567, val_kl_loss-0.0000000
2025-03-05 13:03:00 - INFO - epoch-57, train_mse_loss-0.0003243, train_kl_loss-0.0000000, val_mse_loss-0.0003580, val_kl_loss-0.0000000
2025-03-05 13:07:17 - INFO - epoch-58, train_mse_loss-0.0003243, train_kl_loss-0.0000000, val_mse_loss-0.0003558, val_kl_loss-0.0000000
2025-03-05 13:11:35 - INFO - epoch-59, train_mse_loss-0.0003243, train_kl_loss-0.0000000, val_mse_loss-0.0003587, val_kl_loss-0.0000000
2025-03-05 13:15:52 - INFO - epoch-60, train_mse_loss-0.0003243, train_kl_loss-0.0000000, val_mse_loss-0.0003564, val_kl_loss-0.0000000
2025-03-05 13:20:10 - INFO - epoch-61, train_mse_loss-0.0003243, train_kl_loss-0.0000000, val_mse_loss-0.0003577, val_kl_loss-0.0000000
2025-03-05 13:24:29 - INFO - epoch-62, train_mse_loss-0.0003243, train_kl_loss-0.0000000, val_mse_loss-0.0003586, val_kl_loss-0.0000000
2025-03-05 13:28:49 - INFO - epoch-63, train_mse_loss-0.0003243, train_kl_loss-0.0000000, val_mse_loss-0.0003565, val_kl_loss-0.0000000
2025-03-05 13:33:05 - INFO - epoch-64, train_mse_loss-0.0003243, train_kl_loss-0.0000000, val_mse_loss-0.0003577, val_kl_loss-0.0000000
2025-03-05 13:37:21 - INFO - epoch-65, train_mse_loss-0.0003243, train_kl_loss-0.0000000, val_mse_loss-0.0003604, val_kl_loss-0.0000000
2025-03-05 13:41:43 - INFO - epoch-66, train_mse_loss-0.0003243, train_kl_loss-0.0000000, val_mse_loss-0.0003614, val_kl_loss-0.0000000
2025-03-05 13:46:01 - INFO - epoch-67, train_mse_loss-0.0003243, train_kl_loss-0.0000000, val_mse_loss-0.0003572, val_kl_loss-0.0000000
2025-03-05 13:50:26 - INFO - epoch-68, train_mse_loss-0.0003243, train_kl_loss-0.0000000, val_mse_loss-0.0003598, val_kl_loss-0.0000000
2025-03-05 13:55:20 - INFO - epoch-69, train_mse_loss-0.0003243, train_kl_loss-0.0000000, val_mse_loss-0.0003608, val_kl_loss-0.0000000
2025-03-05 13:59:44 - INFO - epoch-70, train_mse_loss-0.0003243, train_kl_loss-0.0000000, val_mse_loss-0.0003614, val_kl_loss-0.0000000
2025-03-05 14:04:10 - INFO - epoch-71, train_mse_loss-0.0003243, train_kl_loss-0.0000000, val_mse_loss-0.0003585, val_kl_loss-0.0000000
2025-03-05 14:09:04 - INFO - epoch-72, train_mse_loss-0.0003243, train_kl_loss-0.0000000, val_mse_loss-0.0003603, val_kl_loss-0.0000000
2025-03-05 14:14:33 - INFO - epoch-73, train_mse_loss-0.0003243, train_kl_loss-0.0000000, val_mse_loss-0.0003564, val_kl_loss-0.0000000
2025-03-05 14:20:22 - INFO - epoch-74, train_mse_loss-0.0003243, train_kl_loss-0.0000000, val_mse_loss-0.0003635, val_kl_loss-0.0000000
2025-03-05 14:25:18 - INFO - epoch-75, train_mse_loss-0.0003243, train_kl_loss-0.0000000, val_mse_loss-0.0003611, val_kl_loss-0.0000000
2025-03-05 14:30:23 - INFO - epoch-76, train_mse_loss-0.0003243, train_kl_loss-0.0000000, val_mse_loss-0.0003616, val_kl_loss-0.0000000
2025-03-05 14:35:18 - INFO - epoch-77, train_mse_loss-0.0003243, train_kl_loss-0.0000000, val_mse_loss-0.0003589, val_kl_loss-0.0000000
2025-03-05 14:41:36 - INFO - epoch-78, train_mse_loss-0.0003243, train_kl_loss-0.0000000, val_mse_loss-0.0003638, val_kl_loss-0.0000000
2025-03-05 14:46:57 - INFO - epoch-79, train_mse_loss-0.0003243, train_kl_loss-0.0000000, val_mse_loss-0.0003610, val_kl_loss-0.0000000
2025-03-05 14:51:35 - INFO - epoch-80, train_mse_loss-0.0003243, train_kl_loss-0.0000000, val_mse_loss-0.0003614, val_kl_loss-0.0000000
2025-03-05 14:56:01 - INFO - epoch-81, train_mse_loss-0.0003243, train_kl_loss-0.0000000, val_mse_loss-0.0003640, val_kl_loss-0.0000000
2025-03-05 15:00:37 - INFO - epoch-82, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003618, val_kl_loss-0.0000000
2025-03-05 15:05:38 - INFO - epoch-83, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003683, val_kl_loss-0.0000000
2025-03-05 15:11:40 - INFO - epoch-84, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003673, val_kl_loss-0.0000000
2025-03-05 15:16:58 - INFO - epoch-85, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003682, val_kl_loss-0.0000000
2025-03-05 15:21:56 - INFO - epoch-86, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003667, val_kl_loss-0.0000000
2025-03-05 15:26:57 - INFO - epoch-87, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003714, val_kl_loss-0.0000000
2025-03-05 15:32:03 - INFO - epoch-88, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003723, val_kl_loss-0.0000000
2025-03-05 15:38:01 - INFO - epoch-89, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003694, val_kl_loss-0.0000000
2025-03-05 15:43:33 - INFO - epoch-90, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003674, val_kl_loss-0.0000000
2025-03-05 15:48:09 - INFO - epoch-91, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003697, val_kl_loss-0.0000000
2025-03-05 15:52:40 - INFO - epoch-92, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003722, val_kl_loss-0.0000000
2025-03-05 15:57:20 - INFO - epoch-93, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003771, val_kl_loss-0.0000000
2025-03-05 16:02:07 - INFO - epoch-94, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003740, val_kl_loss-0.0000000
2025-03-05 16:08:06 - INFO - epoch-95, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003664, val_kl_loss-0.0000000
2025-03-05 16:13:26 - INFO - epoch-96, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003673, val_kl_loss-0.0000000
2025-03-05 16:18:25 - INFO - epoch-97, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003676, val_kl_loss-0.0000000
2025-03-05 16:23:29 - INFO - epoch-98, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003728, val_kl_loss-0.0000000
2025-03-05 16:28:29 - INFO - epoch-99, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003697, val_kl_loss-0.0000000
2025-03-05 16:34:25 - INFO - epoch-100, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003640, val_kl_loss-0.0000000
2025-03-05 16:40:06 - INFO - epoch-101, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003660, val_kl_loss-0.0000000
2025-03-05 16:44:47 - INFO - epoch-102, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003704, val_kl_loss-0.0000000
2025-03-05 16:49:15 - INFO - epoch-103, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003780, val_kl_loss-0.0000000
2025-03-05 16:53:41 - INFO - epoch-104, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003658, val_kl_loss-0.0000000
2025-03-05 16:58:38 - INFO - epoch-105, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003769, val_kl_loss-0.0000000
2025-03-05 17:04:31 - INFO - epoch-106, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003669, val_kl_loss-0.0000000
2025-03-05 17:09:59 - INFO - epoch-107, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003544, val_kl_loss-0.0000000
2025-03-05 17:15:05 - INFO - epoch-108, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003645, val_kl_loss-0.0000000
2025-03-05 17:20:10 - INFO - epoch-109, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003725, val_kl_loss-0.0000000
2025-03-05 17:25:17 - INFO - epoch-110, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003704, val_kl_loss-0.0000000
2025-03-05 17:31:07 - INFO - epoch-111, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003731, val_kl_loss-0.0000000
2025-03-05 17:36:36 - INFO - epoch-112, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003755, val_kl_loss-0.0000000
2025-03-05 17:41:29 - INFO - epoch-113, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003744, val_kl_loss-0.0000000
2025-03-05 17:46:02 - INFO - epoch-114, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003802, val_kl_loss-0.0000000
2025-03-05 17:50:51 - INFO - epoch-115, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003698, val_kl_loss-0.0000000
2025-03-05 17:56:23 - INFO - epoch-116, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003714, val_kl_loss-0.0000000
2025-03-05 18:02:16 - INFO - epoch-117, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003747, val_kl_loss-0.0000000
2025-03-05 18:07:45 - INFO - epoch-118, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003748, val_kl_loss-0.0000000
2025-03-05 18:12:50 - INFO - epoch-119, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003735, val_kl_loss-0.0000000
2025-03-05 18:18:02 - INFO - epoch-120, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003420, val_kl_loss-0.0000000
2025-03-05 18:23:12 - INFO - epoch-121, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003433, val_kl_loss-0.0000000
2025-03-05 18:28:00 - INFO - epoch-122, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003536, val_kl_loss-0.0000000
2025-03-05 18:34:06 - INFO - epoch-123, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003670, val_kl_loss-0.0000000
2025-03-05 18:38:59 - INFO - epoch-124, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003672, val_kl_loss-0.0000000
2025-03-05 18:43:19 - INFO - epoch-125, train_mse_loss-0.0003242, train_kl_loss-0.0000000, val_mse_loss-0.0003588, val_kl_loss-0.0000000
2025-03-05 18:47:37 - INFO - epoch-126, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003724, val_kl_loss-0.0000000
2025-03-05 18:51:56 - INFO - epoch-127, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003730, val_kl_loss-0.0000000
2025-03-05 18:56:17 - INFO - epoch-128, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003714, val_kl_loss-0.0000000
2025-03-05 19:00:51 - INFO - epoch-129, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003726, val_kl_loss-0.0000000
2025-03-05 19:05:11 - INFO - epoch-130, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003797, val_kl_loss-0.0000000
2025-03-05 19:09:30 - INFO - epoch-131, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003716, val_kl_loss-0.0000000
2025-03-05 19:13:50 - INFO - epoch-132, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003685, val_kl_loss-0.0000000
2025-03-05 19:18:10 - INFO - epoch-133, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003729, val_kl_loss-0.0000000
2025-03-05 19:22:32 - INFO - epoch-134, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003742, val_kl_loss-0.0000000
2025-03-05 19:26:51 - INFO - epoch-135, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003714, val_kl_loss-0.0000000
2025-03-05 19:31:13 - INFO - epoch-136, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003762, val_kl_loss-0.0000000
2025-03-05 19:35:33 - INFO - epoch-137, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003816, val_kl_loss-0.0000000
2025-03-05 19:39:55 - INFO - epoch-138, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003778, val_kl_loss-0.0000000
2025-03-05 19:44:17 - INFO - epoch-139, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003831, val_kl_loss-0.0000000
2025-03-05 19:48:35 - INFO - epoch-140, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003782, val_kl_loss-0.0000000
2025-03-05 19:52:54 - INFO - epoch-141, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003760, val_kl_loss-0.0000000
2025-03-05 19:57:12 - INFO - epoch-142, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003738, val_kl_loss-0.0000000
2025-03-05 20:01:32 - INFO - epoch-143, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003746, val_kl_loss-0.0000000
2025-03-05 20:05:51 - INFO - epoch-144, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003761, val_kl_loss-0.0000000
2025-03-05 20:10:10 - INFO - epoch-145, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003864, val_kl_loss-0.0000000
2025-03-05 20:14:30 - INFO - epoch-146, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003811, val_kl_loss-0.0000000
2025-03-05 20:18:49 - INFO - epoch-147, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003754, val_kl_loss-0.0000000
2025-03-05 20:23:07 - INFO - epoch-148, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003841, val_kl_loss-0.0000000
2025-03-05 20:27:25 - INFO - epoch-149, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003822, val_kl_loss-0.0000000
2025-03-05 20:31:46 - INFO - epoch-150, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003777, val_kl_loss-0.0000000
2025-03-05 20:36:05 - INFO - epoch-151, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003804, val_kl_loss-0.0000000
2025-03-05 20:40:24 - INFO - epoch-152, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003798, val_kl_loss-0.0000000
2025-03-05 20:44:42 - INFO - epoch-153, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003728, val_kl_loss-0.0000000
2025-03-05 20:49:02 - INFO - epoch-154, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003767, val_kl_loss-0.0000000
2025-03-05 20:53:21 - INFO - epoch-155, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003766, val_kl_loss-0.0000000
2025-03-05 20:57:38 - INFO - epoch-156, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003808, val_kl_loss-0.0000000
2025-03-05 21:01:58 - INFO - epoch-157, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003759, val_kl_loss-0.0000000
2025-03-05 21:06:19 - INFO - epoch-158, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003713, val_kl_loss-0.0000000
2025-03-05 21:10:40 - INFO - epoch-159, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003838, val_kl_loss-0.0000000
2025-03-05 21:15:01 - INFO - epoch-160, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003684, val_kl_loss-0.0000000
2025-03-05 21:19:19 - INFO - epoch-161, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003811, val_kl_loss-0.0000000
2025-03-05 21:23:38 - INFO - epoch-162, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003714, val_kl_loss-0.0000000
2025-03-05 21:27:57 - INFO - epoch-163, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003811, val_kl_loss-0.0000000
2025-03-05 21:32:16 - INFO - epoch-164, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003756, val_kl_loss-0.0000000
2025-03-05 21:36:34 - INFO - epoch-165, train_mse_loss-0.0003241, train_kl_loss-0.0000000, val_mse_loss-0.0003751, val_kl_loss-0.0000000
