2024-12-13 10:34:34 - INFO - /mnt/cephfs/projects/2023110101_Ligand_fitting_to_EM_maps/My_Code/CryoLigate_Github/CryoLigate/GIGN/GIGN_EM/For_Elisei_Nov_2024/CryoLigate_GIGN_Unet/train_example.py
2024-12-13 10:34:34 - INFO - train data: 12673
2024-12-13 10:34:34 - INFO - valid data: 1429
2024-12-13 10:42:19 - INFO - epoch-0, train_loss-0.4974
2024-12-13 10:44:06 - INFO - epoch-1, train_loss-0.4940
2024-12-13 10:45:54 - INFO - epoch-2, train_loss-0.4940
2024-12-13 10:47:42 - INFO - epoch-3, train_loss-0.4938
2024-12-13 10:49:29 - INFO - epoch-4, train_loss-0.4939
2024-12-13 10:51:15 - INFO - epoch-5, train_loss-0.4938
2024-12-13 10:53:03 - INFO - epoch-6, train_loss-0.4937
2024-12-13 10:55:07 - INFO - epoch-7, train_loss-0.4938
2024-12-13 10:57:20 - INFO - epoch-8, train_loss-0.4938
2024-12-13 10:59:30 - INFO - epoch-9, train_loss-0.4937
2024-12-13 11:01:39 - INFO - epoch-10, train_loss-0.4938
2024-12-13 11:03:49 - INFO - epoch-11, train_loss-0.4938
2024-12-13 11:05:59 - INFO - epoch-12, train_loss-0.4937
2024-12-13 11:08:09 - INFO - epoch-13, train_loss-0.4937
2024-12-13 11:10:14 - INFO - epoch-14, train_loss-0.4937
2024-12-13 11:12:21 - INFO - epoch-15, train_loss-0.4936
2024-12-13 11:14:24 - INFO - epoch-16, train_loss-0.4937
2024-12-13 11:16:29 - INFO - epoch-17, train_loss-0.4937
2024-12-13 11:18:35 - INFO - epoch-18, train_loss-0.4936
2024-12-13 11:20:39 - INFO - epoch-19, train_loss-0.4937
2024-12-13 11:22:41 - INFO - epoch-20, train_loss-0.4937
2024-12-13 11:24:28 - INFO - epoch-21, train_loss-0.4937
2024-12-13 11:26:14 - INFO - epoch-22, train_loss-0.4937
2024-12-13 11:28:01 - INFO - epoch-23, train_loss-0.4937
2024-12-13 11:29:47 - INFO - epoch-24, train_loss-0.4937
2024-12-13 11:31:33 - INFO - epoch-25, train_loss-0.4937
2024-12-13 11:33:20 - INFO - epoch-26, train_loss-0.4936
2024-12-13 11:35:06 - INFO - epoch-27, train_loss-0.4937
2024-12-13 11:36:52 - INFO - epoch-28, train_loss-0.4937
2024-12-13 11:38:38 - INFO - epoch-29, train_loss-0.4936
2024-12-13 11:40:24 - INFO - epoch-30, train_loss-0.4937
2024-12-13 11:42:10 - INFO - epoch-31, train_loss-0.4935
2024-12-13 11:43:57 - INFO - epoch-32, train_loss-0.4936
2024-12-13 11:45:43 - INFO - epoch-33, train_loss-0.4936
2024-12-13 11:47:30 - INFO - epoch-34, train_loss-0.4937
2024-12-13 11:49:21 - INFO - epoch-35, train_loss-0.4937
2024-12-13 11:51:12 - INFO - epoch-36, train_loss-0.4936
2024-12-13 11:52:59 - INFO - epoch-37, train_loss-0.4936
2024-12-13 11:54:45 - INFO - epoch-38, train_loss-0.4936
2024-12-13 11:56:31 - INFO - epoch-39, train_loss-0.4937
2024-12-13 11:58:17 - INFO - epoch-40, train_loss-0.4936
2024-12-13 12:00:02 - INFO - epoch-41, train_loss-0.4935
2024-12-13 12:01:48 - INFO - epoch-42, train_loss-0.4936
2024-12-13 12:03:34 - INFO - epoch-43, train_loss-0.4937
2024-12-13 12:05:20 - INFO - epoch-44, train_loss-0.4936
2024-12-13 12:07:05 - INFO - epoch-45, train_loss-0.4934
2024-12-13 12:08:51 - INFO - epoch-46, train_loss-0.4937
2024-12-13 12:10:39 - INFO - epoch-47, train_loss-0.4936
2024-12-13 12:18:11 - INFO - epoch-48, train_loss-0.4936
2024-12-13 12:24:51 - INFO - epoch-49, train_loss-0.4936
2024-12-13 12:26:37 - INFO - epoch-50, train_loss-0.4937
2024-12-13 12:28:23 - INFO - epoch-51, train_loss-0.4937
2024-12-13 12:30:09 - INFO - epoch-52, train_loss-0.4937
2024-12-13 12:31:54 - INFO - epoch-53, train_loss-0.4937
2024-12-13 12:33:40 - INFO - epoch-54, train_loss-0.4937
2024-12-13 12:35:26 - INFO - epoch-55, train_loss-0.4937
2024-12-13 12:37:12 - INFO - epoch-56, train_loss-0.4936
2024-12-13 12:38:57 - INFO - epoch-57, train_loss-0.4937
2024-12-13 12:40:43 - INFO - epoch-58, train_loss-0.4936
2024-12-13 12:42:29 - INFO - epoch-59, train_loss-0.4937
2024-12-13 12:44:15 - INFO - epoch-60, train_loss-0.4937
2024-12-13 12:46:01 - INFO - epoch-61, train_loss-0.4937
2024-12-13 12:47:46 - INFO - epoch-62, train_loss-0.4937
2024-12-13 12:49:32 - INFO - epoch-63, train_loss-0.4937
2024-12-13 12:51:18 - INFO - epoch-64, train_loss-0.4937
2024-12-13 12:53:04 - INFO - epoch-65, train_loss-0.4936
2024-12-13 12:54:49 - INFO - epoch-66, train_loss-0.4937
2024-12-13 12:56:35 - INFO - epoch-67, train_loss-0.4937
2024-12-13 12:58:21 - INFO - epoch-68, train_loss-0.4936
2024-12-13 13:00:07 - INFO - epoch-69, train_loss-0.4936
2024-12-13 13:01:53 - INFO - epoch-70, train_loss-0.4936
2024-12-13 13:03:38 - INFO - epoch-71, train_loss-0.4936
2024-12-13 13:05:24 - INFO - epoch-72, train_loss-0.4934
2024-12-13 13:07:10 - INFO - epoch-73, train_loss-0.4936
2024-12-13 13:09:15 - INFO - epoch-74, train_loss-0.4936
2024-12-13 13:12:02 - INFO - epoch-75, train_loss-0.4937
2024-12-13 13:15:08 - INFO - epoch-76, train_loss-0.4937
2024-12-13 13:18:19 - INFO - epoch-77, train_loss-0.4937
2024-12-13 13:21:31 - INFO - epoch-78, train_loss-0.4934
2024-12-13 13:23:39 - INFO - epoch-79, train_loss-0.4937
2024-12-13 13:25:25 - INFO - epoch-80, train_loss-0.4937
2024-12-13 13:27:11 - INFO - epoch-81, train_loss-0.4937
2024-12-13 13:31:38 - INFO - epoch-82, train_loss-0.4936
2024-12-13 13:34:53 - INFO - epoch-83, train_loss-0.4936
2024-12-13 13:36:39 - INFO - epoch-84, train_loss-0.4936
2024-12-13 13:38:24 - INFO - epoch-85, train_loss-0.4937
2024-12-13 13:40:10 - INFO - epoch-86, train_loss-0.4936
2024-12-13 13:41:55 - INFO - epoch-87, train_loss-0.4937
2024-12-13 13:43:41 - INFO - epoch-88, train_loss-0.4936
2024-12-13 13:45:27 - INFO - epoch-89, train_loss-0.4936
2024-12-13 13:47:13 - INFO - epoch-90, train_loss-0.4937
2024-12-13 13:48:59 - INFO - epoch-91, train_loss-0.4936
2024-12-13 13:50:45 - INFO - epoch-92, train_loss-0.4936
2024-12-13 13:52:30 - INFO - epoch-93, train_loss-0.4937
2024-12-13 13:54:16 - INFO - epoch-94, train_loss-0.4936
2024-12-13 13:56:02 - INFO - epoch-95, train_loss-0.4937
2024-12-13 13:57:48 - INFO - epoch-96, train_loss-0.4936
2024-12-13 13:59:33 - INFO - epoch-97, train_loss-0.4936
2024-12-13 14:01:19 - INFO - epoch-98, train_loss-0.4937
2024-12-13 14:03:05 - INFO - epoch-99, train_loss-0.4936
