2024-12-14 15:29:54 - INFO - /mnt/cephfs/projects/2023110101_Ligand_fitting_to_EM_maps/My_Code/CryoLigate_Github/CryoLigate/GIGN/GIGN_EM/For_Elisei_Nov_2024/CryoLigate_GIGN_Unet/train_example.py
2024-12-14 15:29:54 - INFO - train data: 6806
2024-12-14 15:29:54 - INFO - valid data: 757
2024-12-14 15:34:43 - INFO - Initial_loss-0.4842
2024-12-14 15:35:16 - INFO - epoch-0, train_loss-0.4883
2024-12-14 15:35:47 - INFO - epoch-1, train_loss-0.4742
2024-12-14 15:36:19 - INFO - epoch-2, train_loss-0.4739
2024-12-14 15:36:50 - INFO - epoch-3, train_loss-0.4739
2024-12-14 15:37:21 - INFO - epoch-4, train_loss-0.4738
2024-12-14 15:37:53 - INFO - epoch-5, train_loss-0.4737
2024-12-14 15:38:24 - INFO - epoch-6, train_loss-0.4736
2024-12-14 15:38:56 - INFO - epoch-7, train_loss-0.4741
2024-12-14 15:39:27 - INFO - epoch-8, train_loss-0.4738
2024-12-14 15:39:58 - INFO - epoch-9, train_loss-0.4741
2024-12-14 15:40:30 - INFO - epoch-10, train_loss-0.4739
2024-12-14 15:41:01 - INFO - epoch-11, train_loss-0.4738
2024-12-14 15:41:33 - INFO - epoch-12, train_loss-0.4738
2024-12-14 15:42:04 - INFO - epoch-13, train_loss-0.4725
2024-12-14 15:42:35 - INFO - epoch-14, train_loss-0.4732
2024-12-14 15:43:07 - INFO - epoch-15, train_loss-0.4735
2024-12-14 15:43:38 - INFO - epoch-16, train_loss-0.4727
2024-12-14 15:44:09 - INFO - epoch-17, train_loss-0.4739
2024-12-14 15:44:41 - INFO - epoch-18, train_loss-0.4738
2024-12-14 15:45:12 - INFO - epoch-19, train_loss-0.4742
2024-12-14 15:45:44 - INFO - epoch-20, train_loss-0.4739
2024-12-14 15:46:15 - INFO - epoch-21, train_loss-0.4740
2024-12-14 15:46:46 - INFO - epoch-22, train_loss-0.4741
2024-12-14 15:47:18 - INFO - epoch-23, train_loss-0.4734
2024-12-14 15:47:49 - INFO - epoch-24, train_loss-0.4737
