2024-12-13 11:24:51 - INFO - /mnt/cephfs/projects/2023110101_Ligand_fitting_to_EM_maps/My_Code/CryoLigate_Github/CryoLigate/GIGN/GIGN_EM/For_Elisei_Nov_2024/CryoLigate_GIGN_Unet/train_example.py
2024-12-13 11:24:51 - INFO - train data: 1361
2024-12-13 11:24:51 - INFO - valid data: 152
2024-12-13 11:25:45 - INFO - epoch-0, train_loss-0.5080
2024-12-13 11:25:57 - INFO - epoch-1, train_loss-0.4936
2024-12-13 11:26:09 - INFO - epoch-2, train_loss-0.4929
2024-12-13 11:26:21 - INFO - epoch-3, train_loss-0.4932
2024-12-13 11:26:32 - INFO - epoch-4, train_loss-0.4930
2024-12-13 11:26:44 - INFO - epoch-5, train_loss-0.4929
2024-12-13 11:26:56 - INFO - epoch-6, train_loss-0.4924
2024-12-13 11:27:08 - INFO - epoch-7, train_loss-0.4928
2024-12-13 11:27:19 - INFO - epoch-8, train_loss-0.4928
2024-12-13 11:27:31 - INFO - epoch-9, train_loss-0.4922
2024-12-13 11:27:43 - INFO - epoch-10, train_loss-0.4927
2024-12-13 11:27:55 - INFO - epoch-11, train_loss-0.4923
2024-12-13 11:28:07 - INFO - epoch-12, train_loss-0.4925
2024-12-13 11:28:18 - INFO - epoch-13, train_loss-0.4928
2024-12-13 11:28:30 - INFO - epoch-14, train_loss-0.4926
2024-12-13 11:28:42 - INFO - epoch-15, train_loss-0.4924
2024-12-13 11:28:53 - INFO - epoch-16, train_loss-0.4925
2024-12-13 11:29:05 - INFO - epoch-17, train_loss-0.4927
2024-12-13 11:29:17 - INFO - epoch-18, train_loss-0.4927
2024-12-13 11:29:28 - INFO - epoch-19, train_loss-0.4922
2024-12-13 11:29:40 - INFO - epoch-20, train_loss-0.4928
2024-12-13 11:29:52 - INFO - epoch-21, train_loss-0.4929
2024-12-13 11:30:04 - INFO - epoch-22, train_loss-0.4925
2024-12-13 11:30:15 - INFO - epoch-23, train_loss-0.4928
2024-12-13 11:30:27 - INFO - epoch-24, train_loss-0.4926
2024-12-13 11:30:39 - INFO - epoch-25, train_loss-0.4927
2024-12-13 11:30:50 - INFO - epoch-26, train_loss-0.4924
2024-12-13 11:31:02 - INFO - epoch-27, train_loss-0.4926
2024-12-13 11:31:14 - INFO - epoch-28, train_loss-0.4919
2024-12-13 11:31:26 - INFO - epoch-29, train_loss-0.4927
2024-12-13 11:31:38 - INFO - epoch-30, train_loss-0.4926
2024-12-13 11:31:49 - INFO - epoch-31, train_loss-0.4928
2024-12-13 11:32:01 - INFO - epoch-32, train_loss-0.4927
2024-12-13 11:32:13 - INFO - epoch-33, train_loss-0.4928
2024-12-13 11:32:26 - INFO - epoch-34, train_loss-0.4928
