2024-12-16 11:35:20 - INFO - /mnt/cephfs/projects/2023110101_Ligand_fitting_to_EM_maps/My_Code/CryoLigate_Github/CryoLigate/GIGN/GIGN_EM/For_Elisei_Nov_2024/CryoLigate_GIGN_Unet/train_example.py
2024-12-16 11:35:20 - INFO - train data: 6805
2024-12-16 11:35:20 - INFO - valid data: 758
2024-12-16 11:38:32 - INFO - Initial_loss-0.4909
2024-12-16 11:39:10 - INFO - epoch-0, train_loss-0.4906
2024-12-16 11:39:48 - INFO - epoch-1, train_loss-0.4760
2024-12-16 11:40:25 - INFO - epoch-2, train_loss-0.4764
2024-12-16 11:41:02 - INFO - epoch-3, train_loss-0.4762
2024-12-16 11:41:40 - INFO - epoch-4, train_loss-0.4767
2024-12-16 11:42:17 - INFO - epoch-5, train_loss-0.4763
2024-12-16 11:42:54 - INFO - epoch-6, train_loss-0.4757
2024-12-16 11:43:32 - INFO - epoch-7, train_loss-0.4758
2024-12-16 11:44:09 - INFO - epoch-8, train_loss-0.4761
2024-12-16 11:44:46 - INFO - epoch-9, train_loss-0.4760
2024-12-16 11:45:24 - INFO - epoch-10, train_loss-0.4758
2024-12-16 11:46:01 - INFO - epoch-11, train_loss-0.4764
2024-12-16 11:46:38 - INFO - epoch-12, train_loss-0.4762
2024-12-16 11:47:16 - INFO - epoch-13, train_loss-0.4762
2024-12-16 11:47:53 - INFO - epoch-14, train_loss-0.4761
2024-12-16 11:48:30 - INFO - epoch-15, train_loss-0.4762
2024-12-16 11:49:08 - INFO - epoch-16, train_loss-0.4763
2024-12-16 11:49:45 - INFO - epoch-17, train_loss-0.4760
2024-12-16 11:50:22 - INFO - epoch-18, train_loss-0.4760
2024-12-16 11:51:00 - INFO - epoch-19, train_loss-0.4760
2024-12-16 11:51:40 - INFO - epoch-20, train_loss-0.4764
2024-12-16 11:52:18 - INFO - epoch-21, train_loss-0.4757
2024-12-16 11:52:55 - INFO - epoch-22, train_loss-0.4755
2024-12-16 11:53:33 - INFO - epoch-23, train_loss-0.4761
2024-12-16 11:54:10 - INFO - epoch-24, train_loss-0.4766
2024-12-16 11:54:47 - INFO - epoch-25, train_loss-0.4764
2024-12-16 11:55:25 - INFO - epoch-26, train_loss-0.4765
2024-12-16 11:56:02 - INFO - epoch-27, train_loss-0.4751
2024-12-16 11:56:40 - INFO - epoch-28, train_loss-0.4764
2024-12-16 11:57:17 - INFO - epoch-29, train_loss-0.4761
2024-12-16 11:57:54 - INFO - epoch-30, train_loss-0.4757
2024-12-16 11:58:32 - INFO - epoch-31, train_loss-0.4760
2024-12-16 11:59:09 - INFO - epoch-32, train_loss-0.4762
2024-12-16 11:59:46 - INFO - epoch-33, train_loss-0.4765
2024-12-16 12:00:24 - INFO - epoch-34, train_loss-0.4755
2024-12-16 12:01:01 - INFO - epoch-35, train_loss-0.4758
2024-12-16 12:01:38 - INFO - epoch-36, train_loss-0.4761
2024-12-16 12:02:15 - INFO - epoch-37, train_loss-0.4762
2024-12-16 12:02:53 - INFO - epoch-38, train_loss-0.4762
2024-12-16 12:03:30 - INFO - epoch-39, train_loss-0.4755
2024-12-16 12:04:07 - INFO - epoch-40, train_loss-0.4765
2024-12-16 12:04:45 - INFO - epoch-41, train_loss-0.4760
2024-12-16 12:05:22 - INFO - epoch-42, train_loss-0.4760
2024-12-16 12:05:59 - INFO - epoch-43, train_loss-0.4751
2024-12-16 12:06:37 - INFO - epoch-44, train_loss-0.4764
2024-12-16 12:07:14 - INFO - epoch-45, train_loss-0.4763
2024-12-16 12:07:51 - INFO - epoch-46, train_loss-0.4765
2024-12-16 12:08:28 - INFO - epoch-47, train_loss-0.4759
2024-12-16 12:09:06 - INFO - epoch-48, train_loss-0.4757
2024-12-16 12:09:43 - INFO - epoch-49, train_loss-0.4758
2024-12-16 12:10:20 - INFO - epoch-50, train_loss-0.4755
2024-12-16 12:10:57 - INFO - epoch-51, train_loss-0.4755
2024-12-16 12:11:35 - INFO - epoch-52, train_loss-0.4761
2024-12-16 12:12:12 - INFO - epoch-53, train_loss-0.4762
2024-12-16 12:12:49 - INFO - epoch-54, train_loss-0.4763
2024-12-16 12:13:26 - INFO - epoch-55, train_loss-0.4760
2024-12-16 12:14:04 - INFO - epoch-56, train_loss-0.4759
2024-12-16 12:14:41 - INFO - epoch-57, train_loss-0.4754
2024-12-16 12:15:18 - INFO - epoch-58, train_loss-0.4763
2024-12-16 12:15:55 - INFO - epoch-59, train_loss-0.4763
2024-12-16 12:16:33 - INFO - epoch-60, train_loss-0.4762
2024-12-16 12:17:10 - INFO - epoch-61, train_loss-0.4764
2024-12-16 12:17:47 - INFO - epoch-62, train_loss-0.4759
2024-12-16 12:18:24 - INFO - epoch-63, train_loss-0.4762
2024-12-16 12:19:02 - INFO - epoch-64, train_loss-0.4765
2024-12-16 12:19:39 - INFO - epoch-65, train_loss-0.4761
2024-12-16 12:20:16 - INFO - epoch-66, train_loss-0.4761
2024-12-16 12:20:53 - INFO - epoch-67, train_loss-0.4748
2024-12-16 12:21:30 - INFO - epoch-68, train_loss-0.4758
2024-12-16 12:22:08 - INFO - epoch-69, train_loss-0.4763
2024-12-16 12:22:45 - INFO - epoch-70, train_loss-0.4764
2024-12-16 12:23:22 - INFO - epoch-71, train_loss-0.4755
2024-12-16 12:23:59 - INFO - epoch-72, train_loss-0.4758
2024-12-16 12:24:37 - INFO - epoch-73, train_loss-0.4762
