2024-12-17 15:32:16 - INFO - /mnt/cephfs/projects/2023110101_Ligand_fitting_to_EM_maps/My_Code/CryoLigate_Github/CryoLigate/GIGN/GIGN_EM/For_Elisei_Nov_2024/CryoLigate_GIGN_Unet/train_example.py
2024-12-17 15:32:16 - INFO - train data: 6806
2024-12-17 15:32:16 - INFO - valid data: 757
2024-12-17 15:38:22 - INFO - Initial_loss-0.4934
2024-12-17 15:39:02 - INFO - epoch-0, train_loss-0.5240
2024-12-17 15:39:41 - INFO - epoch-1, train_loss-0.4742
2024-12-17 15:40:20 - INFO - epoch-2, train_loss-0.4744
2024-12-17 15:40:59 - INFO - epoch-3, train_loss-0.4740
2024-12-17 15:41:38 - INFO - epoch-4, train_loss-0.4739
2024-12-17 15:42:18 - INFO - epoch-5, train_loss-0.4741
2024-12-17 15:42:57 - INFO - epoch-6, train_loss-0.4742
2024-12-17 15:43:36 - INFO - epoch-7, train_loss-0.4732
2024-12-17 15:44:15 - INFO - epoch-8, train_loss-0.4737
2024-12-17 15:44:54 - INFO - epoch-9, train_loss-0.4735
2024-12-17 15:45:33 - INFO - epoch-10, train_loss-0.4733
2024-12-17 15:46:12 - INFO - epoch-11, train_loss-0.4733
2024-12-17 15:46:51 - INFO - epoch-12, train_loss-0.4727
2024-12-17 15:47:30 - INFO - epoch-13, train_loss-0.4734
2024-12-17 15:48:09 - INFO - epoch-14, train_loss-0.4726
2024-12-17 15:48:49 - INFO - epoch-15, train_loss-0.4731
2024-12-17 15:49:28 - INFO - epoch-16, train_loss-0.4733
2024-12-17 15:50:07 - INFO - epoch-17, train_loss-0.4729
2024-12-17 15:50:46 - INFO - epoch-18, train_loss-0.4733
2024-12-17 15:51:25 - INFO - epoch-19, train_loss-0.4721
2024-12-17 15:52:04 - INFO - epoch-20, train_loss-0.4728
2024-12-17 15:52:43 - INFO - epoch-21, train_loss-0.4730
2024-12-17 15:53:22 - INFO - epoch-22, train_loss-0.4732
2024-12-17 15:54:01 - INFO - epoch-23, train_loss-0.4723
2024-12-17 15:54:40 - INFO - epoch-24, train_loss-0.4731
2024-12-17 15:55:20 - INFO - epoch-25, train_loss-0.4730
2024-12-17 15:55:59 - INFO - epoch-26, train_loss-0.4728
2024-12-17 15:56:38 - INFO - epoch-27, train_loss-0.4728
2024-12-17 15:57:17 - INFO - epoch-28, train_loss-0.4732
2024-12-17 15:57:56 - INFO - epoch-29, train_loss-0.4729
2024-12-17 15:58:35 - INFO - epoch-30, train_loss-0.4729
2024-12-17 15:59:15 - INFO - epoch-31, train_loss-0.4734
2024-12-17 15:59:54 - INFO - epoch-32, train_loss-0.4730
2024-12-17 16:00:33 - INFO - epoch-33, train_loss-0.4720
2024-12-17 16:01:12 - INFO - epoch-34, train_loss-0.4729
2024-12-17 16:01:51 - INFO - epoch-35, train_loss-0.4730
2024-12-17 16:02:31 - INFO - epoch-36, train_loss-0.4728
2024-12-17 16:03:10 - INFO - epoch-37, train_loss-0.4726
2024-12-17 16:03:49 - INFO - epoch-38, train_loss-0.4730
2024-12-17 16:04:28 - INFO - epoch-39, train_loss-0.4729
2024-12-17 16:05:07 - INFO - epoch-40, train_loss-0.4720
2024-12-17 16:05:46 - INFO - epoch-41, train_loss-0.4731
2024-12-17 16:06:25 - INFO - epoch-42, train_loss-0.4732
2024-12-17 16:07:04 - INFO - epoch-43, train_loss-0.4728
2024-12-17 16:07:44 - INFO - epoch-44, train_loss-0.4729
2024-12-17 16:08:23 - INFO - epoch-45, train_loss-0.4729
2024-12-17 16:09:02 - INFO - epoch-46, train_loss-0.4732
2024-12-17 16:09:42 - INFO - epoch-47, train_loss-0.4727
