2024-12-12 13:39:20 - INFO - /mnt/cephfs/projects/2023110101_Ligand_fitting_to_EM_maps/My_Code/CryoLigate_Github/CryoLigate/GIGN/GIGN_EM/For_Elisei_Nov_2024/CryoLigate_GIGN_Unet/train_example.py
2024-12-12 13:39:20 - INFO - train data: 12673
2024-12-12 13:39:20 - INFO - valid data: 1429
2024-12-12 13:40:00 - INFO - epoch-0, train_loss-0.5008
2024-12-12 13:40:38 - INFO - epoch-1, train_loss-0.4941
2024-12-12 13:41:17 - INFO - epoch-2, train_loss-0.4940
2024-12-12 13:41:56 - INFO - epoch-3, train_loss-0.4939
2024-12-12 13:42:34 - INFO - epoch-4, train_loss-0.4939
2024-12-12 13:43:13 - INFO - epoch-5, train_loss-0.4938
2024-12-12 13:43:51 - INFO - epoch-6, train_loss-0.4938
2024-12-12 13:44:30 - INFO - epoch-7, train_loss-0.4938
2024-12-12 13:45:09 - INFO - epoch-8, train_loss-0.4938
2024-12-12 13:45:48 - INFO - epoch-9, train_loss-0.4937
2024-12-12 13:46:26 - INFO - epoch-10, train_loss-0.4937
2024-12-12 13:47:05 - INFO - epoch-11, train_loss-0.4937
2024-12-12 13:47:44 - INFO - epoch-12, train_loss-0.4937
2024-12-12 13:48:22 - INFO - epoch-13, train_loss-0.4937
2024-12-12 13:49:01 - INFO - epoch-14, train_loss-0.4937
2024-12-12 13:49:40 - INFO - epoch-15, train_loss-0.4937
2024-12-12 13:50:18 - INFO - epoch-16, train_loss-0.4937
2024-12-12 13:50:57 - INFO - epoch-17, train_loss-0.4937
2024-12-12 13:51:35 - INFO - epoch-18, train_loss-0.4937
2024-12-12 13:52:14 - INFO - epoch-19, train_loss-0.4937
2024-12-12 13:52:53 - INFO - epoch-20, train_loss-0.4937
2024-12-12 13:53:31 - INFO - epoch-21, train_loss-0.4937
2024-12-12 13:54:31 - INFO - epoch-22, train_loss-0.4937
2024-12-12 13:59:38 - INFO - epoch-23, train_loss-0.4937
2024-12-12 14:00:16 - INFO - epoch-24, train_loss-0.4937
2024-12-12 14:00:55 - INFO - epoch-25, train_loss-0.4937
2024-12-12 14:01:34 - INFO - epoch-26, train_loss-0.4937
2024-12-12 14:02:13 - INFO - epoch-27, train_loss-0.4937
2024-12-12 14:02:51 - INFO - epoch-28, train_loss-0.4935
2024-12-12 14:03:30 - INFO - epoch-29, train_loss-0.4937
2024-12-12 14:04:09 - INFO - epoch-30, train_loss-0.4937
2024-12-12 14:04:48 - INFO - epoch-31, train_loss-0.4936
2024-12-12 14:05:27 - INFO - epoch-32, train_loss-0.4937
2024-12-12 14:06:05 - INFO - epoch-33, train_loss-0.4937
2024-12-12 14:06:44 - INFO - epoch-34, train_loss-0.4936
2024-12-12 14:07:23 - INFO - epoch-35, train_loss-0.4937
2024-12-12 14:08:02 - INFO - epoch-36, train_loss-0.4937
2024-12-12 14:08:40 - INFO - epoch-37, train_loss-0.4937
2024-12-12 14:09:19 - INFO - epoch-38, train_loss-0.4937
2024-12-12 14:09:58 - INFO - epoch-39, train_loss-0.4937
2024-12-12 14:10:37 - INFO - epoch-40, train_loss-0.4936
2024-12-12 14:11:16 - INFO - epoch-41, train_loss-0.4937
2024-12-12 14:11:55 - INFO - epoch-42, train_loss-0.4937
2024-12-12 14:12:33 - INFO - epoch-43, train_loss-0.4937
2024-12-12 14:13:12 - INFO - epoch-44, train_loss-0.4936
2024-12-12 14:13:51 - INFO - epoch-45, train_loss-0.4936
2024-12-12 14:14:30 - INFO - epoch-46, train_loss-0.4936
2024-12-12 14:15:08 - INFO - epoch-47, train_loss-0.4936
2024-12-12 14:15:47 - INFO - epoch-48, train_loss-0.4937
2024-12-12 14:16:26 - INFO - epoch-49, train_loss-0.4937
2024-12-12 14:17:05 - INFO - epoch-50, train_loss-0.4936
2024-12-12 14:17:44 - INFO - epoch-51, train_loss-0.4937
2024-12-12 14:18:22 - INFO - epoch-52, train_loss-0.4937
2024-12-12 14:19:01 - INFO - epoch-53, train_loss-0.4937
2024-12-12 14:19:40 - INFO - epoch-54, train_loss-0.4937
2024-12-12 14:20:19 - INFO - epoch-55, train_loss-0.4937
2024-12-12 14:20:58 - INFO - epoch-56, train_loss-0.4937
2024-12-12 14:21:36 - INFO - epoch-57, train_loss-0.4936
2024-12-12 14:22:15 - INFO - epoch-58, train_loss-0.4937
2024-12-12 14:22:54 - INFO - epoch-59, train_loss-0.4936
2024-12-12 14:23:33 - INFO - epoch-60, train_loss-0.4937
2024-12-12 14:24:12 - INFO - epoch-61, train_loss-0.4937
2024-12-12 14:24:51 - INFO - epoch-62, train_loss-0.4936
2024-12-12 14:25:29 - INFO - epoch-63, train_loss-0.4936
2024-12-12 14:26:08 - INFO - epoch-64, train_loss-0.4936
2024-12-12 14:26:47 - INFO - epoch-65, train_loss-0.4937
2024-12-12 14:27:26 - INFO - epoch-66, train_loss-0.4937
2024-12-12 14:28:05 - INFO - epoch-67, train_loss-0.4936
2024-12-12 14:28:44 - INFO - epoch-68, train_loss-0.4937
2024-12-12 14:29:22 - INFO - epoch-69, train_loss-0.4936
2024-12-12 14:30:01 - INFO - epoch-70, train_loss-0.4936
2024-12-12 14:30:40 - INFO - epoch-71, train_loss-0.4937
2024-12-12 14:31:19 - INFO - epoch-72, train_loss-0.4937
2024-12-12 14:31:58 - INFO - epoch-73, train_loss-0.4936
2024-12-12 14:32:36 - INFO - epoch-74, train_loss-0.4937
2024-12-12 14:33:15 - INFO - epoch-75, train_loss-0.4937
2024-12-12 14:33:54 - INFO - epoch-76, train_loss-0.4937
2024-12-12 14:34:33 - INFO - epoch-77, train_loss-0.4936
2024-12-12 14:35:12 - INFO - epoch-78, train_loss-0.4937
2024-12-12 14:35:50 - INFO - epoch-79, train_loss-0.4937
2024-12-12 14:36:29 - INFO - epoch-80, train_loss-0.4937
2024-12-12 14:37:08 - INFO - epoch-81, train_loss-0.4936
2024-12-12 14:37:47 - INFO - epoch-82, train_loss-0.4936
2024-12-12 14:38:26 - INFO - epoch-83, train_loss-0.4936
2024-12-12 14:39:04 - INFO - epoch-84, train_loss-0.4936
2024-12-12 14:39:43 - INFO - epoch-85, train_loss-0.4937
2024-12-12 14:40:22 - INFO - epoch-86, train_loss-0.4936
2024-12-12 14:41:01 - INFO - epoch-87, train_loss-0.4937
2024-12-12 14:41:40 - INFO - epoch-88, train_loss-0.4937
2024-12-12 14:42:18 - INFO - epoch-89, train_loss-0.4937
2024-12-12 14:42:57 - INFO - epoch-90, train_loss-0.4936
2024-12-12 14:43:36 - INFO - epoch-91, train_loss-0.4936
2024-12-12 14:44:15 - INFO - epoch-92, train_loss-0.4936
2024-12-12 14:44:54 - INFO - epoch-93, train_loss-0.4936
2024-12-12 14:45:33 - INFO - epoch-94, train_loss-0.4936
2024-12-12 14:46:11 - INFO - epoch-95, train_loss-0.4937
2024-12-12 14:46:50 - INFO - epoch-96, train_loss-0.4937
2024-12-12 14:47:29 - INFO - epoch-97, train_loss-0.4937
2024-12-12 14:48:08 - INFO - epoch-98, train_loss-0.4936
2024-12-12 14:48:47 - INFO - epoch-99, train_loss-0.4936
