2024-12-13 11:53:55 - INFO - /mnt/cephfs/projects/2023110101_Ligand_fitting_to_EM_maps/My_Code/CryoLigate_Github/CryoLigate/GIGN/GIGN_EM/For_Elisei_Nov_2024/CryoLigate_GIGN_Unet/train_example.py
2024-12-13 11:53:55 - INFO - train data: 6806
2024-12-13 11:53:55 - INFO - valid data: 757
2024-12-13 11:59:04 - INFO - epoch-0, train_loss-0.5228
2024-12-13 11:59:40 - INFO - epoch-1, train_loss-0.4735
2024-12-13 12:00:16 - INFO - epoch-2, train_loss-0.4742
2024-12-13 12:00:51 - INFO - epoch-3, train_loss-0.4735
2024-12-13 12:01:27 - INFO - epoch-4, train_loss-0.4736
2024-12-13 12:02:03 - INFO - epoch-5, train_loss-0.4739
2024-12-13 12:02:39 - INFO - epoch-6, train_loss-0.4741
2024-12-13 12:03:15 - INFO - epoch-7, train_loss-0.4741
2024-12-13 12:03:52 - INFO - epoch-8, train_loss-0.4743
2024-12-13 12:04:29 - INFO - epoch-9, train_loss-0.4736
2024-12-13 12:05:06 - INFO - epoch-10, train_loss-0.4739
2024-12-13 12:05:43 - INFO - epoch-11, train_loss-0.4740
2024-12-13 12:06:20 - INFO - epoch-12, train_loss-0.4740
2024-12-13 12:06:56 - INFO - epoch-13, train_loss-0.4736
2024-12-13 12:07:33 - INFO - epoch-14, train_loss-0.4730
2024-12-13 12:08:10 - INFO - epoch-15, train_loss-0.4738
2024-12-13 12:08:47 - INFO - epoch-16, train_loss-0.4737
2024-12-13 12:09:24 - INFO - epoch-17, train_loss-0.4740
2024-12-13 12:10:00 - INFO - epoch-18, train_loss-0.4727
2024-12-13 12:10:37 - INFO - epoch-19, train_loss-0.4739
2024-12-13 12:11:14 - INFO - epoch-20, train_loss-0.4732
2024-12-13 12:11:51 - INFO - epoch-21, train_loss-0.4740
2024-12-13 12:12:27 - INFO - epoch-22, train_loss-0.4741
2024-12-13 12:13:04 - INFO - epoch-23, train_loss-0.4738
2024-12-13 12:13:41 - INFO - epoch-24, train_loss-0.4722
2024-12-13 12:14:18 - INFO - epoch-25, train_loss-0.4732
2024-12-13 12:14:55 - INFO - epoch-26, train_loss-0.4739
2024-12-13 12:15:31 - INFO - epoch-27, train_loss-0.4736
2024-12-13 12:16:08 - INFO - epoch-28, train_loss-0.4732
2024-12-13 12:16:45 - INFO - epoch-29, train_loss-0.4736
2024-12-13 12:17:21 - INFO - epoch-30, train_loss-0.4739
2024-12-13 12:17:58 - INFO - epoch-31, train_loss-0.4739
2024-12-13 12:18:35 - INFO - epoch-32, train_loss-0.4727
2024-12-13 12:19:12 - INFO - epoch-33, train_loss-0.4739
2024-12-13 12:19:49 - INFO - epoch-34, train_loss-0.4738
2024-12-13 12:20:25 - INFO - epoch-35, train_loss-0.4741
2024-12-13 12:21:02 - INFO - epoch-36, train_loss-0.4735
2024-12-13 12:21:39 - INFO - epoch-37, train_loss-0.4733
2024-12-13 12:22:16 - INFO - epoch-38, train_loss-0.4736
2024-12-13 12:22:52 - INFO - epoch-39, train_loss-0.4733
2024-12-13 12:23:29 - INFO - epoch-40, train_loss-0.4741
2024-12-13 12:24:06 - INFO - epoch-41, train_loss-0.4737
2024-12-13 12:24:42 - INFO - epoch-42, train_loss-0.4736
2024-12-13 12:25:19 - INFO - epoch-43, train_loss-0.4739
2024-12-13 12:25:56 - INFO - epoch-44, train_loss-0.4733
2024-12-13 12:26:33 - INFO - epoch-45, train_loss-0.4735
2024-12-13 12:27:09 - INFO - epoch-46, train_loss-0.4737
2024-12-13 12:27:46 - INFO - epoch-47, train_loss-0.4738
2024-12-13 12:28:23 - INFO - epoch-48, train_loss-0.4739
2024-12-13 12:28:59 - INFO - epoch-49, train_loss-0.4738
2024-12-13 12:29:36 - INFO - epoch-50, train_loss-0.4736
2024-12-13 12:30:13 - INFO - epoch-51, train_loss-0.4737
2024-12-13 12:30:48 - INFO - epoch-52, train_loss-0.4741
2024-12-13 12:31:24 - INFO - epoch-53, train_loss-0.4737
2024-12-13 12:32:00 - INFO - epoch-54, train_loss-0.4736
2024-12-13 12:32:36 - INFO - epoch-55, train_loss-0.4738
2024-12-13 12:33:11 - INFO - epoch-56, train_loss-0.4736
2024-12-13 12:33:47 - INFO - epoch-57, train_loss-0.4738
2024-12-13 12:34:23 - INFO - epoch-58, train_loss-0.4739
2024-12-13 12:34:58 - INFO - epoch-59, train_loss-0.4736
2024-12-13 12:35:34 - INFO - epoch-60, train_loss-0.4738
2024-12-13 12:36:10 - INFO - epoch-61, train_loss-0.4741
2024-12-13 12:36:45 - INFO - epoch-62, train_loss-0.4737
2024-12-13 12:37:21 - INFO - epoch-63, train_loss-0.4740
2024-12-13 12:37:57 - INFO - epoch-64, train_loss-0.4735
2024-12-13 12:38:32 - INFO - epoch-65, train_loss-0.4737
2024-12-13 12:39:08 - INFO - epoch-66, train_loss-0.4740
