2024-12-21 18:57:20 - INFO - /mnt/cephfs/projects/2023110101_Ligand_fitting_to_EM_maps/My_Code/CryoLigate_Github/CryoLigate/GIGN/GIGN_EM/For_Elisei_Nov_2024/CryoLigate_GIGN_Unet/train_example.py
2024-12-21 18:57:20 - INFO - train data: 6810
2024-12-21 18:57:20 - INFO - valid data: 756
2024-12-21 18:57:37 - INFO - Initial_train_loss-0.0190250  Initial_val_loss-0.0190269
2024-12-21 18:58:16 - INFO - epoch-0, train_loss-0.0292811, val_loss-0.0762913
2024-12-21 18:58:55 - INFO - epoch-1, train_loss-0.0009978, val_loss-0.0554745
2024-12-21 18:59:33 - INFO - epoch-2, train_loss-0.0008420, val_loss-0.0445421
2024-12-21 19:00:11 - INFO - epoch-3, train_loss-0.0007845, val_loss-0.0377758
2024-12-21 19:00:50 - INFO - epoch-4, train_loss-0.0007506, val_loss-0.0336517
2024-12-21 19:01:28 - INFO - epoch-5, train_loss-0.0007289, val_loss-0.0300309
2024-12-21 19:02:06 - INFO - epoch-6, train_loss-0.0007143, val_loss-0.0274555
2024-12-21 19:02:44 - INFO - epoch-7, train_loss-0.0007043, val_loss-0.0250870
2024-12-21 19:03:23 - INFO - epoch-8, train_loss-0.0006972, val_loss-0.0232018
2024-12-21 19:04:01 - INFO - epoch-9, train_loss-0.0006921, val_loss-0.0221047
2024-12-21 19:04:39 - INFO - epoch-10, train_loss-0.0006886, val_loss-0.0208055
2024-12-21 19:05:18 - INFO - epoch-11, train_loss-0.0006855, val_loss-0.0195655
2024-12-21 19:05:57 - INFO - epoch-12, train_loss-0.0006830, val_loss-0.0184662
2024-12-21 19:06:35 - INFO - epoch-13, train_loss-0.0006806, val_loss-0.0178148
2024-12-21 19:07:14 - INFO - epoch-14, train_loss-0.0006782, val_loss-0.0170423
2024-12-21 19:07:52 - INFO - epoch-15, train_loss-0.0006759, val_loss-0.0165701
2024-12-21 19:08:30 - INFO - epoch-16, train_loss-0.0006751, val_loss-0.0157363
2024-12-21 19:09:09 - INFO - epoch-17, train_loss-0.0006743, val_loss-0.0152012
2024-12-21 19:09:47 - INFO - epoch-18, train_loss-0.0006746, val_loss-0.0146798
2024-12-21 19:10:25 - INFO - epoch-19, train_loss-0.0006740, val_loss-0.0144341
2024-12-21 19:11:05 - INFO - epoch-20, train_loss-0.0006731, val_loss-0.0140695
2024-12-21 19:11:44 - INFO - epoch-21, train_loss-0.0006721, val_loss-0.0135770
2024-12-21 19:12:22 - INFO - epoch-22, train_loss-0.0006724, val_loss-0.0130764
2024-12-21 19:13:01 - INFO - epoch-23, train_loss-0.0006703, val_loss-0.0128606
2024-12-21 19:13:39 - INFO - epoch-24, train_loss-0.0006721, val_loss-0.0123731
2024-12-21 19:14:17 - INFO - epoch-25, train_loss-0.0006693, val_loss-0.0119928
2024-12-21 19:14:56 - INFO - epoch-26, train_loss-0.0006712, val_loss-0.0114558
2024-12-21 19:15:34 - INFO - epoch-27, train_loss-0.0006716, val_loss-0.0112671
2024-12-21 19:16:12 - INFO - epoch-28, train_loss-0.0006742, val_loss-0.0108628
2024-12-21 19:16:52 - INFO - epoch-29, train_loss-0.0006704, val_loss-0.0107076
2024-12-21 19:17:31 - INFO - epoch-30, train_loss-0.0006657, val_loss-0.0101397
2024-12-21 19:18:09 - INFO - epoch-31, train_loss-0.0006658, val_loss-0.0096852
2024-12-21 19:18:48 - INFO - epoch-32, train_loss-0.0006670, val_loss-0.0095024
2024-12-21 19:19:26 - INFO - epoch-33, train_loss-0.0006681, val_loss-0.0095878
2024-12-21 19:20:04 - INFO - epoch-34, train_loss-0.0006664, val_loss-0.0086224
2024-12-21 19:20:43 - INFO - epoch-35, train_loss-0.0006650, val_loss-0.0088777
2024-12-21 19:21:21 - INFO - epoch-36, train_loss-0.0006669, val_loss-0.0084233
2024-12-21 19:21:59 - INFO - epoch-37, train_loss-0.0006671, val_loss-0.0085765
2024-12-21 19:22:38 - INFO - epoch-38, train_loss-0.0006645, val_loss-0.0089845
2024-12-21 19:23:17 - INFO - epoch-39, train_loss-0.0006645, val_loss-0.0083598
2024-12-21 19:23:55 - INFO - epoch-40, train_loss-0.0006658, val_loss-0.0074501
2024-12-21 19:24:33 - INFO - epoch-41, train_loss-0.0006675, val_loss-0.0086173
2024-12-21 19:25:12 - INFO - epoch-42, train_loss-0.0006646, val_loss-0.0082342
2024-12-21 19:25:50 - INFO - epoch-43, train_loss-0.0006637, val_loss-0.0080735
2024-12-21 19:26:28 - INFO - epoch-44, train_loss-0.0006626, val_loss-0.0083183
2024-12-21 19:27:07 - INFO - epoch-45, train_loss-0.0006614, val_loss-0.0081900
2024-12-21 19:27:45 - INFO - epoch-46, train_loss-0.0006637, val_loss-0.0068111
2024-12-21 19:28:24 - INFO - epoch-47, train_loss-0.0006644, val_loss-0.0071512
2024-12-21 19:29:03 - INFO - epoch-48, train_loss-0.0006634, val_loss-0.0071748
2024-12-21 19:29:41 - INFO - epoch-49, train_loss-0.0006620, val_loss-0.0109164
2024-12-21 19:30:19 - INFO - epoch-50, train_loss-0.0006624, val_loss-0.0060153
2024-12-21 19:30:57 - INFO - epoch-51, train_loss-0.0006611, val_loss-0.0053310
2024-12-21 19:31:36 - INFO - epoch-52, train_loss-0.0006613, val_loss-0.0056653
2024-12-21 19:32:14 - INFO - epoch-53, train_loss-0.0006620, val_loss-0.0052582
2024-12-21 19:32:53 - INFO - epoch-54, train_loss-0.0006621, val_loss-0.0065890
2024-12-21 19:33:32 - INFO - epoch-55, train_loss-0.0006625, val_loss-0.0049553
2024-12-21 19:34:10 - INFO - epoch-56, train_loss-0.0006623, val_loss-0.0048657
2024-12-21 19:34:48 - INFO - epoch-57, train_loss-0.0006631, val_loss-0.0083033
2024-12-21 19:35:26 - INFO - epoch-58, train_loss-0.0006630, val_loss-0.0035897
2024-12-21 19:36:05 - INFO - epoch-59, train_loss-0.0006648, val_loss-0.0033942
2024-12-21 19:36:43 - INFO - epoch-60, train_loss-0.0006631, val_loss-0.0031480
2024-12-21 19:37:21 - INFO - epoch-61, train_loss-0.0006671, val_loss-0.0024664
2024-12-21 19:37:59 - INFO - epoch-62, train_loss-0.0006625, val_loss-0.0020956
2024-12-21 19:38:38 - INFO - epoch-63, train_loss-0.0006604, val_loss-0.0022659
2024-12-21 19:39:16 - INFO - epoch-64, train_loss-0.0006592, val_loss-0.0020995
2024-12-21 19:41:51 - INFO - epoch-65, train_loss-0.0006590, val_loss-0.0021041
2024-12-21 19:43:15 - INFO - epoch-66, train_loss-0.0006591, val_loss-0.0019459
2024-12-21 19:43:53 - INFO - epoch-67, train_loss-0.0006590, val_loss-0.0015211
2024-12-21 19:44:33 - INFO - epoch-68, train_loss-0.0006595, val_loss-0.0014002
2024-12-21 19:45:11 - INFO - epoch-69, train_loss-0.0006593, val_loss-0.0015541
2024-12-21 19:45:49 - INFO - epoch-70, train_loss-0.0006600, val_loss-0.0017067
2024-12-21 19:46:27 - INFO - epoch-71, train_loss-0.0006596, val_loss-0.0012415
2024-12-21 19:47:06 - INFO - epoch-72, train_loss-0.0006595, val_loss-0.0011588
2024-12-21 19:47:44 - INFO - epoch-73, train_loss-0.0006590, val_loss-0.0011287
2024-12-21 19:48:22 - INFO - epoch-74, train_loss-0.0006588, val_loss-0.0011065
2024-12-21 19:49:02 - INFO - epoch-75, train_loss-0.0006593, val_loss-0.0011036
2024-12-21 19:49:40 - INFO - epoch-76, train_loss-0.0006600, val_loss-0.0010081
2024-12-21 19:50:18 - INFO - epoch-77, train_loss-0.0006594, val_loss-0.0009810
2024-12-21 19:50:56 - INFO - epoch-78, train_loss-0.0006583, val_loss-0.0010650
2024-12-21 19:51:35 - INFO - epoch-79, train_loss-0.0006589, val_loss-0.0010011
2024-12-21 19:52:13 - INFO - epoch-80, train_loss-0.0006593, val_loss-0.0009800
2024-12-21 19:52:52 - INFO - epoch-81, train_loss-0.0006603, val_loss-0.0009872
2024-12-21 19:53:31 - INFO - epoch-82, train_loss-0.0006598, val_loss-0.0009404
2024-12-21 19:54:09 - INFO - epoch-83, train_loss-0.0006598, val_loss-0.0009979
2024-12-21 19:54:47 - INFO - epoch-84, train_loss-0.0006624, val_loss-0.0009579
2024-12-21 19:55:25 - INFO - epoch-85, train_loss-0.0006591, val_loss-0.0010128
2024-12-21 19:56:04 - INFO - epoch-86, train_loss-0.0006587, val_loss-0.0010934
2024-12-21 19:56:42 - INFO - epoch-87, train_loss-0.0006583, val_loss-0.0010045
2024-12-21 19:57:20 - INFO - epoch-88, train_loss-0.0006584, val_loss-0.0011108
2024-12-21 19:57:58 - INFO - epoch-89, train_loss-0.0006588, val_loss-0.0010080
2024-12-21 19:58:37 - INFO - epoch-90, train_loss-0.0006584, val_loss-0.0010865
2024-12-21 19:59:15 - INFO - epoch-91, train_loss-0.0006577, val_loss-0.0010233
2024-12-21 19:59:53 - INFO - epoch-92, train_loss-0.0006585, val_loss-0.0009857
2024-12-21 20:00:31 - INFO - epoch-93, train_loss-0.0006582, val_loss-0.0010188
2024-12-21 20:01:09 - INFO - epoch-94, train_loss-0.0006587, val_loss-0.0010302
2024-12-21 20:01:48 - INFO - epoch-95, train_loss-0.0006594, val_loss-0.0009592
2024-12-21 20:02:26 - INFO - epoch-96, train_loss-0.0006585, val_loss-0.0009564
2024-12-21 20:03:04 - INFO - epoch-97, train_loss-0.0006582, val_loss-0.0009844
2024-12-21 20:03:42 - INFO - epoch-98, train_loss-0.0006581, val_loss-0.0010108
2024-12-21 20:04:21 - INFO - epoch-99, train_loss-0.0006580, val_loss-0.0009433
2024-12-21 20:04:59 - INFO - epoch-100, train_loss-0.0006583, val_loss-0.0008996
2024-12-21 20:05:37 - INFO - epoch-101, train_loss-0.0006586, val_loss-0.0008200
2024-12-21 20:06:16 - INFO - epoch-102, train_loss-0.0006582, val_loss-0.0008365
