2024-12-18 17:39:36 - INFO - /mnt/cephfs/projects/2023110101_Ligand_fitting_to_EM_maps/My_Code/CryoLigate_Github/CryoLigate/GIGN/GIGN_EM/For_Elisei_Nov_2024/CryoLigate_GIGN_Unet/train_example.py
2024-12-18 17:39:36 - INFO - train data: 6806
2024-12-18 17:39:36 - INFO - valid data: 757
2024-12-18 17:42:31 - INFO - Initial_train_loss-0.0050512  Initial_val_loss-0.0050739
2024-12-18 17:42:57 - INFO - epoch-0, train_loss-0.0230342, val_loss-0.0015060
2024-12-18 17:43:20 - INFO - epoch-1, train_loss-0.0007015, val_loss-0.0015385
2024-12-18 17:43:44 - INFO - epoch-2, train_loss-0.0006797, val_loss-0.0022562
2024-12-18 17:44:07 - INFO - epoch-3, train_loss-0.0006722, val_loss-0.0019967
2024-12-18 17:44:31 - INFO - epoch-4, train_loss-0.0006685, val_loss-0.0021364
2024-12-18 17:44:54 - INFO - epoch-5, train_loss-0.0006649, val_loss-0.0017306
2024-12-18 17:45:18 - INFO - epoch-6, train_loss-0.0006640, val_loss-0.0015464
2024-12-18 17:45:41 - INFO - epoch-7, train_loss-0.0006628, val_loss-0.0014490
2024-12-18 17:46:05 - INFO - epoch-8, train_loss-0.0006615, val_loss-0.0014609
2024-12-18 17:46:29 - INFO - epoch-9, train_loss-0.0006609, val_loss-0.0015251
2024-12-18 17:46:53 - INFO - epoch-10, train_loss-0.0006595, val_loss-0.0015112
2024-12-18 17:47:16 - INFO - epoch-11, train_loss-0.0006596, val_loss-0.0013993
2024-12-18 17:47:41 - INFO - epoch-12, train_loss-0.0006591, val_loss-0.0017122
2024-12-18 17:48:05 - INFO - epoch-13, train_loss-0.0006592, val_loss-0.0017159
2024-12-18 17:48:29 - INFO - epoch-14, train_loss-0.0006584, val_loss-0.0011658
2024-12-18 17:48:52 - INFO - epoch-15, train_loss-0.0006587, val_loss-0.0012853
2024-12-18 17:49:15 - INFO - epoch-16, train_loss-0.0006583, val_loss-0.0010527
2024-12-18 17:49:39 - INFO - epoch-17, train_loss-0.0006581, val_loss-0.0013970
2024-12-18 17:50:03 - INFO - epoch-18, train_loss-0.0006578, val_loss-0.0014920
2024-12-18 17:50:26 - INFO - epoch-19, train_loss-0.0006578, val_loss-0.0012310
2024-12-18 17:50:50 - INFO - epoch-20, train_loss-0.0006576, val_loss-0.0015976
2024-12-18 17:51:13 - INFO - epoch-21, train_loss-0.0006575, val_loss-0.0014359
2024-12-18 17:51:37 - INFO - epoch-22, train_loss-0.0006576, val_loss-0.0014621
2024-12-18 17:52:01 - INFO - epoch-23, train_loss-0.0006577, val_loss-0.0022191
2024-12-18 17:52:25 - INFO - epoch-24, train_loss-0.0006579, val_loss-0.0018710
2024-12-18 17:52:48 - INFO - epoch-25, train_loss-0.0006576, val_loss-0.0011907
2024-12-18 17:53:11 - INFO - epoch-26, train_loss-0.0006572, val_loss-0.0012228
2024-12-18 17:53:35 - INFO - epoch-27, train_loss-0.0006571, val_loss-0.0019464
2024-12-18 17:53:59 - INFO - epoch-28, train_loss-0.0006573, val_loss-0.0018791
2024-12-18 17:54:23 - INFO - epoch-29, train_loss-0.0006569, val_loss-0.0018750
2024-12-18 17:54:46 - INFO - epoch-30, train_loss-0.0006566, val_loss-0.0021757
2024-12-18 17:55:09 - INFO - epoch-31, train_loss-0.0006564, val_loss-0.0033473
2024-12-18 17:55:33 - INFO - epoch-32, train_loss-0.0006566, val_loss-0.0018193
2024-12-18 17:55:56 - INFO - epoch-33, train_loss-0.0006563, val_loss-0.0015735
2024-12-18 17:56:20 - INFO - epoch-34, train_loss-0.0006573, val_loss-0.0021841
2024-12-18 17:56:43 - INFO - epoch-35, train_loss-0.0006561, val_loss-0.0014953
2024-12-18 17:57:07 - INFO - epoch-36, train_loss-0.0006574, val_loss-0.0072864
2024-12-18 17:57:30 - INFO - epoch-37, train_loss-0.0006563, val_loss-0.0032907
2024-12-18 17:57:54 - INFO - epoch-38, train_loss-0.0006562, val_loss-0.0016323
2024-12-18 17:58:17 - INFO - epoch-39, train_loss-0.0006561, val_loss-0.0022658
2024-12-18 17:58:41 - INFO - epoch-40, train_loss-0.0006569, val_loss-0.0018732
2024-12-18 17:59:04 - INFO - epoch-41, train_loss-0.0006564, val_loss-0.0021690
2024-12-18 17:59:27 - INFO - epoch-42, train_loss-0.0006555, val_loss-0.0011856
2024-12-18 17:59:52 - INFO - epoch-43, train_loss-0.0006625, val_loss-0.0017638
2024-12-18 18:00:16 - INFO - epoch-44, train_loss-0.0006682, val_loss-0.0014997
2024-12-18 18:00:40 - INFO - epoch-45, train_loss-0.0006571, val_loss-0.0016525
2024-12-18 18:01:04 - INFO - epoch-46, train_loss-0.0006568, val_loss-0.0018455
2024-12-18 18:01:28 - INFO - epoch-47, train_loss-0.0006566, val_loss-0.0015536
2024-12-18 18:01:52 - INFO - epoch-48, train_loss-0.0006564, val_loss-0.0014479
2024-12-18 18:02:16 - INFO - epoch-49, train_loss-0.0006567, val_loss-0.0013620
2024-12-18 18:02:39 - INFO - epoch-50, train_loss-0.0006569, val_loss-0.0013739
2024-12-18 18:03:02 - INFO - epoch-51, train_loss-0.0006567, val_loss-0.0014753
2024-12-18 18:03:26 - INFO - epoch-52, train_loss-0.0006570, val_loss-0.0015258
2024-12-18 18:03:49 - INFO - epoch-53, train_loss-0.0006565, val_loss-0.0013440
2024-12-18 18:04:12 - INFO - epoch-54, train_loss-0.0006564, val_loss-0.0013800
2024-12-18 18:04:36 - INFO - epoch-55, train_loss-0.0006570, val_loss-0.0022931
2024-12-18 18:04:59 - INFO - epoch-56, train_loss-0.0006560, val_loss-0.0024461
2024-12-18 18:05:23 - INFO - epoch-57, train_loss-0.0006558, val_loss-0.0057010
2024-12-18 18:05:46 - INFO - epoch-58, train_loss-0.0006561, val_loss-0.0025491
2024-12-18 18:06:09 - INFO - epoch-59, train_loss-0.0006566, val_loss-0.0017663
2024-12-18 18:06:33 - INFO - epoch-60, train_loss-0.0006576, val_loss-0.0070667
2024-12-18 18:06:56 - INFO - epoch-61, train_loss-0.0006615, val_loss-0.0029490
2024-12-18 18:07:20 - INFO - epoch-62, train_loss-0.0006562, val_loss-0.0013195
2024-12-18 18:07:43 - INFO - epoch-63, train_loss-0.0006559, val_loss-0.0012519
2024-12-18 18:08:06 - INFO - epoch-64, train_loss-0.0006560, val_loss-0.0105274
2024-12-18 18:08:30 - INFO - epoch-65, train_loss-0.0006561, val_loss-0.0009667
2024-12-18 18:08:53 - INFO - epoch-66, train_loss-0.0006555, val_loss-0.0009482
2024-12-18 18:09:16 - INFO - epoch-67, train_loss-0.0006556, val_loss-0.0009638
2024-12-18 18:09:40 - INFO - epoch-68, train_loss-0.0006564, val_loss-0.0009281
2024-12-18 18:10:03 - INFO - epoch-69, train_loss-0.0006555, val_loss-0.0010781
2024-12-18 18:10:27 - INFO - epoch-70, train_loss-0.0006559, val_loss-0.0009298
2024-12-18 18:10:50 - INFO - epoch-71, train_loss-0.0006555, val_loss-0.0008749
2024-12-18 18:11:14 - INFO - epoch-72, train_loss-0.0006580, val_loss-0.0009949
2024-12-18 18:11:37 - INFO - epoch-73, train_loss-0.0006554, val_loss-0.0009006
2024-12-18 18:12:00 - INFO - epoch-74, train_loss-0.0006555, val_loss-0.0009314
2024-12-18 18:12:25 - INFO - epoch-75, train_loss-0.0006551, val_loss-0.0010229
2024-12-18 18:12:48 - INFO - epoch-76, train_loss-0.0006553, val_loss-0.0008776
2024-12-18 18:13:13 - INFO - epoch-77, train_loss-0.0006554, val_loss-0.0009466
2024-12-18 18:13:36 - INFO - epoch-78, train_loss-0.0006552, val_loss-0.0008948
2024-12-18 18:14:00 - INFO - epoch-79, train_loss-0.0006555, val_loss-0.0008570
2024-12-18 18:14:24 - INFO - epoch-80, train_loss-0.0006567, val_loss-0.0009235
2024-12-18 18:14:48 - INFO - epoch-81, train_loss-0.0006634, val_loss-0.0007044
2024-12-18 18:15:11 - INFO - epoch-82, train_loss-0.0006567, val_loss-0.0007002
2024-12-18 18:15:35 - INFO - epoch-83, train_loss-0.0006566, val_loss-0.0007144
2024-12-18 18:15:59 - INFO - epoch-84, train_loss-0.0006558, val_loss-0.0007184
2024-12-18 18:16:24 - INFO - epoch-85, train_loss-0.0006558, val_loss-0.0006999
2024-12-18 18:16:47 - INFO - epoch-86, train_loss-0.0006554, val_loss-0.0006991
2024-12-18 18:17:10 - INFO - epoch-87, train_loss-0.0006554, val_loss-0.0007158
2024-12-18 18:17:34 - INFO - epoch-88, train_loss-0.0006552, val_loss-0.0007141
2024-12-18 18:17:57 - INFO - epoch-89, train_loss-0.0006555, val_loss-0.0007181
2024-12-18 18:18:21 - INFO - epoch-90, train_loss-0.0006559, val_loss-0.0007303
2024-12-18 18:18:44 - INFO - epoch-91, train_loss-0.0006560, val_loss-0.0008117
2024-12-18 18:19:07 - INFO - epoch-92, train_loss-0.0006553, val_loss-0.0007114
2024-12-18 18:19:31 - INFO - epoch-93, train_loss-0.0006549, val_loss-0.0007071
2024-12-18 18:19:54 - INFO - epoch-94, train_loss-0.0006550, val_loss-0.0007109
2024-12-18 18:20:18 - INFO - epoch-95, train_loss-0.0006552, val_loss-0.0007234
2024-12-18 18:20:41 - INFO - epoch-96, train_loss-0.0006548, val_loss-0.0007093
2024-12-18 18:21:06 - INFO - epoch-97, train_loss-0.0006549, val_loss-0.0007090
2024-12-18 18:21:29 - INFO - epoch-98, train_loss-0.0006551, val_loss-0.0007149
2024-12-18 18:21:54 - INFO - epoch-99, train_loss-0.0006546, val_loss-0.0007084
2024-12-18 18:22:18 - INFO - epoch-100, train_loss-0.0006546, val_loss-0.0007071
2024-12-18 18:22:41 - INFO - epoch-101, train_loss-0.0006548, val_loss-0.0007196
2024-12-18 18:23:05 - INFO - epoch-102, train_loss-0.0006549, val_loss-0.0007087
2024-12-18 18:23:28 - INFO - epoch-103, train_loss-0.0006549, val_loss-0.0007071
2024-12-18 18:23:52 - INFO - epoch-104, train_loss-0.0006552, val_loss-0.0007124
2024-12-18 18:24:16 - INFO - epoch-105, train_loss-0.0006547, val_loss-0.0007107
2024-12-18 18:24:39 - INFO - epoch-106, train_loss-0.0006548, val_loss-0.0007046
2024-12-18 18:25:03 - INFO - epoch-107, train_loss-0.0006547, val_loss-0.0007067
2024-12-18 18:25:26 - INFO - epoch-108, train_loss-0.0006545, val_loss-0.0007064
2024-12-18 18:25:49 - INFO - epoch-109, train_loss-0.0006549, val_loss-0.0007256
2024-12-18 18:26:13 - INFO - epoch-110, train_loss-0.0006549, val_loss-0.0007026
2024-12-18 18:26:36 - INFO - epoch-111, train_loss-0.0006546, val_loss-0.0007143
2024-12-18 18:27:00 - INFO - epoch-112, train_loss-0.0006546, val_loss-0.0007174
2024-12-18 18:27:23 - INFO - epoch-113, train_loss-0.0006552, val_loss-0.0007237
2024-12-18 18:27:47 - INFO - epoch-114, train_loss-0.0006547, val_loss-0.0007260
2024-12-18 18:28:10 - INFO - epoch-115, train_loss-0.0006546, val_loss-0.0007223
2024-12-18 18:28:34 - INFO - epoch-116, train_loss-0.0006545, val_loss-0.0007254
2024-12-18 18:28:57 - INFO - epoch-117, train_loss-0.0006546, val_loss-0.0007197
2024-12-18 18:29:21 - INFO - epoch-118, train_loss-0.0006552, val_loss-0.0007134
2024-12-18 18:30:42 - INFO - epoch-119, train_loss-0.0006549, val_loss-0.0007275
2024-12-18 18:32:45 - INFO - epoch-120, train_loss-0.0006546, val_loss-0.0007278
2024-12-18 18:33:09 - INFO - epoch-121, train_loss-0.0006548, val_loss-0.0007361
2024-12-18 18:33:32 - INFO - epoch-122, train_loss-0.0006546, val_loss-0.0007234
2024-12-18 18:33:56 - INFO - epoch-123, train_loss-0.0006546, val_loss-0.0007457
2024-12-18 18:34:19 - INFO - epoch-124, train_loss-0.0006549, val_loss-0.0007262
2024-12-18 18:34:42 - INFO - epoch-125, train_loss-0.0006542, val_loss-0.0007395
2024-12-18 18:35:06 - INFO - epoch-126, train_loss-0.0006547, val_loss-0.0007497
2024-12-18 18:35:29 - INFO - epoch-127, train_loss-0.0006546, val_loss-0.0007574
2024-12-18 18:35:52 - INFO - epoch-128, train_loss-0.0006543, val_loss-0.0007239
2024-12-18 18:36:16 - INFO - epoch-129, train_loss-0.0006541, val_loss-0.0007221
2024-12-18 18:36:39 - INFO - epoch-130, train_loss-0.0006545, val_loss-0.0007717
2024-12-18 18:37:02 - INFO - epoch-131, train_loss-0.0006546, val_loss-0.0007987
2024-12-18 18:37:26 - INFO - epoch-132, train_loss-0.0006549, val_loss-0.0007242
2024-12-18 18:37:49 - INFO - epoch-133, train_loss-0.0006548, val_loss-0.0007406
2024-12-18 18:38:12 - INFO - epoch-134, train_loss-0.0006544, val_loss-0.0007408
2024-12-18 18:38:36 - INFO - epoch-135, train_loss-0.0006543, val_loss-0.0007703
2024-12-18 18:38:59 - INFO - epoch-136, train_loss-0.0006554, val_loss-0.0011186
2024-12-18 18:39:23 - INFO - epoch-137, train_loss-0.0006565, val_loss-0.0007218
2024-12-18 18:39:47 - INFO - epoch-138, train_loss-0.0006551, val_loss-0.0007158
2024-12-18 18:40:10 - INFO - epoch-139, train_loss-0.0006547, val_loss-0.0007659
2024-12-18 18:40:35 - INFO - epoch-140, train_loss-0.0006548, val_loss-0.0007502
2024-12-18 18:40:58 - INFO - epoch-141, train_loss-0.0006548, val_loss-0.0008599
2024-12-18 18:41:21 - INFO - epoch-142, train_loss-0.0006545, val_loss-0.0008461
2024-12-18 18:41:45 - INFO - epoch-143, train_loss-0.0006544, val_loss-0.0007942
2024-12-18 18:42:08 - INFO - epoch-144, train_loss-0.0006543, val_loss-0.0008020
2024-12-18 18:42:31 - INFO - epoch-145, train_loss-0.0006545, val_loss-0.0010062
2024-12-18 18:42:54 - INFO - epoch-146, train_loss-0.0006546, val_loss-0.0008506
2024-12-18 18:43:18 - INFO - epoch-147, train_loss-0.0006548, val_loss-0.0008347
2024-12-18 18:43:42 - INFO - epoch-148, train_loss-0.0006545, val_loss-0.0008684
2024-12-18 18:44:06 - INFO - epoch-149, train_loss-0.0006547, val_loss-0.0008068
2024-12-18 18:44:29 - INFO - epoch-150, train_loss-0.0006542, val_loss-0.0007611
2024-12-18 18:44:52 - INFO - epoch-151, train_loss-0.0006545, val_loss-0.0008172
2024-12-18 18:45:17 - INFO - epoch-152, train_loss-0.0006544, val_loss-0.0008379
2024-12-18 18:45:40 - INFO - epoch-153, train_loss-0.0006541, val_loss-0.0007751
2024-12-18 18:46:03 - INFO - epoch-154, train_loss-0.0006545, val_loss-0.0007840
2024-12-18 18:46:28 - INFO - epoch-155, train_loss-0.0006547, val_loss-0.0007916
2024-12-18 18:46:52 - INFO - epoch-156, train_loss-0.0006541, val_loss-0.0011984
2024-12-18 18:47:16 - INFO - epoch-157, train_loss-0.0006548, val_loss-0.0008377
2024-12-18 18:47:39 - INFO - epoch-158, train_loss-0.0006547, val_loss-0.0008706
2024-12-18 18:48:02 - INFO - epoch-159, train_loss-0.0006548, val_loss-0.0012389
2024-12-18 18:48:26 - INFO - epoch-160, train_loss-0.0006546, val_loss-0.0008575
2024-12-18 18:48:49 - INFO - epoch-161, train_loss-0.0006546, val_loss-0.0008763
2024-12-18 18:49:12 - INFO - epoch-162, train_loss-0.0006544, val_loss-0.0023718
2024-12-18 18:49:36 - INFO - epoch-163, train_loss-0.0006541, val_loss-0.0009507
2024-12-18 18:49:59 - INFO - epoch-164, train_loss-0.0006545, val_loss-0.0009142
2024-12-18 18:50:23 - INFO - epoch-165, train_loss-0.0006543, val_loss-0.0010637
2024-12-18 18:50:47 - INFO - epoch-166, train_loss-0.0006547, val_loss-0.0008760
2024-12-18 18:51:10 - INFO - epoch-167, train_loss-0.0006547, val_loss-0.0008966
2024-12-18 18:51:34 - INFO - epoch-168, train_loss-0.0006544, val_loss-0.0009256
2024-12-18 18:51:57 - INFO - epoch-169, train_loss-0.0006546, val_loss-0.0010950
2024-12-18 18:52:22 - INFO - epoch-170, train_loss-0.0006544, val_loss-0.0009992
2024-12-18 18:52:45 - INFO - epoch-171, train_loss-0.0006543, val_loss-0.0008689
2024-12-18 18:53:08 - INFO - epoch-172, train_loss-0.0006545, val_loss-0.0010188
2024-12-18 18:53:32 - INFO - epoch-173, train_loss-0.0006544, val_loss-0.0011038
2024-12-18 18:53:55 - INFO - epoch-174, train_loss-0.0006544, val_loss-0.0010397
2024-12-18 18:54:20 - INFO - epoch-175, train_loss-0.0006545, val_loss-0.0009558
2024-12-18 18:54:44 - INFO - epoch-176, train_loss-0.0006544, val_loss-0.0010840
2024-12-18 18:55:07 - INFO - epoch-177, train_loss-0.0006541, val_loss-0.0012935
2024-12-18 18:55:31 - INFO - epoch-178, train_loss-0.0006538, val_loss-0.0008896
2024-12-18 18:55:54 - INFO - epoch-179, train_loss-0.0006543, val_loss-0.0010083
2024-12-18 18:56:18 - INFO - epoch-180, train_loss-0.0006541, val_loss-0.0010392
2024-12-18 18:56:41 - INFO - epoch-181, train_loss-0.0006540, val_loss-0.0013203
2024-12-18 18:57:05 - INFO - epoch-182, train_loss-0.0006545, val_loss-0.0013082
2024-12-18 18:57:28 - INFO - epoch-183, train_loss-0.0006544, val_loss-0.0017301
2024-12-18 18:57:51 - INFO - epoch-184, train_loss-0.0006544, val_loss-0.0011198
2024-12-18 18:58:15 - INFO - epoch-185, train_loss-0.0006543, val_loss-0.0013771
2024-12-18 18:58:39 - INFO - epoch-186, train_loss-0.0006542, val_loss-0.0012021
2024-12-18 18:59:03 - INFO - epoch-187, train_loss-0.0006542, val_loss-0.0013580
2024-12-18 18:59:26 - INFO - epoch-188, train_loss-0.0006541, val_loss-0.0013759
2024-12-18 18:59:50 - INFO - epoch-189, train_loss-0.0006542, val_loss-0.0011925
2024-12-18 19:00:13 - INFO - epoch-190, train_loss-0.0006539, val_loss-0.0012999
2024-12-18 19:00:36 - INFO - epoch-191, train_loss-0.0006541, val_loss-0.0012668
2024-12-18 19:01:00 - INFO - epoch-192, train_loss-0.0006539, val_loss-0.0016396
2024-12-18 19:01:23 - INFO - epoch-193, train_loss-0.0006542, val_loss-0.0011709
2024-12-18 19:01:48 - INFO - epoch-194, train_loss-0.0006542, val_loss-0.0013892
2024-12-18 19:02:11 - INFO - epoch-195, train_loss-0.0006541, val_loss-0.0016521
2024-12-18 19:02:36 - INFO - epoch-196, train_loss-0.0006538, val_loss-0.0010992
2024-12-18 19:02:59 - INFO - epoch-197, train_loss-0.0006537, val_loss-0.0015719
2024-12-18 19:03:22 - INFO - epoch-198, train_loss-0.0006543, val_loss-0.0021333
2024-12-18 19:03:46 - INFO - epoch-199, train_loss-0.0006540, val_loss-0.0012641
2024-12-18 19:04:09 - INFO - epoch-200, train_loss-0.0006541, val_loss-0.0011562
2024-12-18 19:04:33 - INFO - epoch-201, train_loss-0.0006543, val_loss-0.0013668
2024-12-18 19:04:56 - INFO - epoch-202, train_loss-0.0006540, val_loss-0.0014925
2024-12-18 19:05:19 - INFO - epoch-203, train_loss-0.0006538, val_loss-0.0014711
2024-12-18 19:05:43 - INFO - epoch-204, train_loss-0.0006537, val_loss-0.0009126
2024-12-18 19:06:06 - INFO - epoch-205, train_loss-0.0006542, val_loss-0.0008398
2024-12-18 19:06:30 - INFO - epoch-206, train_loss-0.0006539, val_loss-0.0013020
2024-12-18 19:06:53 - INFO - epoch-207, train_loss-0.0006542, val_loss-0.0017707
2024-12-18 19:07:17 - INFO - epoch-208, train_loss-0.0006540, val_loss-0.0016991
2024-12-18 19:07:42 - INFO - epoch-209, train_loss-0.0006535, val_loss-0.0016080
2024-12-18 19:08:05 - INFO - epoch-210, train_loss-0.0006538, val_loss-0.0017101
2024-12-18 19:08:29 - INFO - epoch-211, train_loss-0.0006542, val_loss-0.0017998
2024-12-18 19:08:52 - INFO - epoch-212, train_loss-0.0006541, val_loss-0.0012095
2024-12-18 19:09:16 - INFO - epoch-213, train_loss-0.0006534, val_loss-0.0009768
2024-12-18 19:09:39 - INFO - epoch-214, train_loss-0.0006540, val_loss-0.0023291
2024-12-18 19:10:02 - INFO - epoch-215, train_loss-0.0006536, val_loss-0.0017168
2024-12-18 19:10:26 - INFO - epoch-216, train_loss-0.0006536, val_loss-0.0017214
2024-12-18 19:10:49 - INFO - epoch-217, train_loss-0.0006540, val_loss-0.0030772
2024-12-18 19:11:13 - INFO - epoch-218, train_loss-0.0006536, val_loss-0.0022378
2024-12-18 19:11:36 - INFO - epoch-219, train_loss-0.0006536, val_loss-0.0021837
2024-12-18 19:12:00 - INFO - epoch-220, train_loss-0.0006535, val_loss-0.0015886
2024-12-18 19:12:23 - INFO - epoch-221, train_loss-0.0006535, val_loss-0.0010371
2024-12-18 19:12:46 - INFO - epoch-222, train_loss-0.0006536, val_loss-0.0010953
2024-12-18 19:13:10 - INFO - epoch-223, train_loss-0.0006540, val_loss-0.0009444
2024-12-18 19:13:33 - INFO - epoch-224, train_loss-0.0006535, val_loss-0.0013258
2024-12-18 19:13:56 - INFO - epoch-225, train_loss-0.0006538, val_loss-0.0011889
2024-12-18 19:14:21 - INFO - epoch-226, train_loss-0.0006531, val_loss-0.0007628
2024-12-18 19:14:44 - INFO - epoch-227, train_loss-0.0006536, val_loss-0.0011994
2024-12-18 19:15:08 - INFO - epoch-228, train_loss-0.0006536, val_loss-0.0008678
