2025-03-19 14:34:52 - INFO - train data: 13259
2025-03-19 14:34:52 - INFO - train unqiue data: 13259
2025-03-19 14:34:52 - INFO - valid data: 1474
2025-03-19 14:34:52 - INFO - valid unqiue data: 1474
2025-03-19 16:07:46 - INFO - epoch-20, train_mse_loss-0.0003241, train_kl_loss-0.0037127, train_diff_loss-0.3823367, val_mse_loss-0.0003231, val_kl_loss-0.0038045, val_diff_loss-0.3561800
2025-03-19 16:07:54 - INFO - Saved new best model at epoch 20 with validation loss 0.3603076
2025-03-19 16:12:11 - INFO - epoch-21, train_mse_loss-0.0003240, train_kl_loss-0.0035498, train_diff_loss-0.3738340, val_mse_loss-0.0003232, val_kl_loss-0.0033845, val_diff_loss-0.3710845
2025-03-19 16:16:29 - INFO - epoch-22, train_mse_loss-0.0003240, train_kl_loss-0.0035532, train_diff_loss-0.3755185, val_mse_loss-0.0003237, val_kl_loss-0.0035890, val_diff_loss-0.3733602
2025-03-19 16:20:45 - INFO - epoch-23, train_mse_loss-0.0003240, train_kl_loss-0.0034936, train_diff_loss-0.3676682, val_mse_loss-0.0003243, val_kl_loss-0.0036524, val_diff_loss-0.3767386
2025-03-19 16:25:04 - INFO - epoch-24, train_mse_loss-0.0003239, train_kl_loss-0.0035743, train_diff_loss-0.3733964, val_mse_loss-0.0003253, val_kl_loss-0.0030316, val_diff_loss-0.3666215
2025-03-19 16:29:22 - INFO - epoch-25, train_mse_loss-0.0003239, train_kl_loss-0.0035987, train_diff_loss-0.3728119, val_mse_loss-0.0003263, val_kl_loss-0.0036594, val_diff_loss-0.3747506
2025-03-19 16:33:40 - INFO - epoch-26, train_mse_loss-0.0003238, train_kl_loss-0.0035607, train_diff_loss-0.3706036, val_mse_loss-0.0003252, val_kl_loss-0.0038481, val_diff_loss-0.3767036
2025-03-19 16:37:59 - INFO - epoch-27, train_mse_loss-0.0003238, train_kl_loss-0.0037088, train_diff_loss-0.3764211, val_mse_loss-0.0003249, val_kl_loss-0.0036907, val_diff_loss-0.3682930
2025-03-19 16:42:17 - INFO - epoch-28, train_mse_loss-0.0003238, train_kl_loss-0.0036214, train_diff_loss-0.3717400, val_mse_loss-0.0003239, val_kl_loss-0.0034706, val_diff_loss-0.3637737
2025-03-19 16:46:36 - INFO - epoch-29, train_mse_loss-0.0003237, train_kl_loss-0.0036239, train_diff_loss-0.3713470, val_mse_loss-0.0003239, val_kl_loss-0.0030631, val_diff_loss-0.3756096
2025-03-19 16:50:57 - INFO - epoch-30, train_mse_loss-0.0003237, train_kl_loss-0.0035844, train_diff_loss-0.3694310, val_mse_loss-0.0003238, val_kl_loss-0.0032425, val_diff_loss-0.3603592
2025-03-19 16:55:15 - INFO - epoch-31, train_mse_loss-0.0003236, train_kl_loss-0.0034842, train_diff_loss-0.3669646, val_mse_loss-0.0003237, val_kl_loss-0.0034196, val_diff_loss-0.3581255
2025-03-19 16:59:35 - INFO - epoch-32, train_mse_loss-0.0003236, train_kl_loss-0.0036197, train_diff_loss-0.3677431, val_mse_loss-0.0003249, val_kl_loss-0.0035325, val_diff_loss-0.3833405
2025-03-19 17:03:53 - INFO - epoch-33, train_mse_loss-0.0003235, train_kl_loss-0.0036437, train_diff_loss-0.3700303, val_mse_loss-0.0003261, val_kl_loss-0.0034333, val_diff_loss-0.3669037
2025-03-19 17:08:11 - INFO - epoch-34, train_mse_loss-0.0003235, train_kl_loss-0.0036296, train_diff_loss-0.3690330, val_mse_loss-0.0003264, val_kl_loss-0.0037429, val_diff_loss-0.3583897
2025-03-19 17:12:29 - INFO - epoch-35, train_mse_loss-0.0003235, train_kl_loss-0.0036298, train_diff_loss-0.3697377, val_mse_loss-0.0003271, val_kl_loss-0.0036497, val_diff_loss-0.3739940
2025-03-19 17:16:46 - INFO - epoch-36, train_mse_loss-0.0003234, train_kl_loss-0.0036836, train_diff_loss-0.3730242, val_mse_loss-0.0003260, val_kl_loss-0.0032516, val_diff_loss-0.3703543
2025-03-19 17:21:04 - INFO - epoch-37, train_mse_loss-0.0003234, train_kl_loss-0.0037504, train_diff_loss-0.3761826, val_mse_loss-0.0003258, val_kl_loss-0.0032584, val_diff_loss-0.3744544
2025-03-19 17:25:21 - INFO - epoch-38, train_mse_loss-0.0003234, train_kl_loss-0.0035348, train_diff_loss-0.3684198, val_mse_loss-0.0003259, val_kl_loss-0.0032795, val_diff_loss-0.3653297
2025-03-19 17:29:39 - INFO - epoch-39, train_mse_loss-0.0003234, train_kl_loss-0.0037076, train_diff_loss-0.3727187, val_mse_loss-0.0003246, val_kl_loss-0.0040336, val_diff_loss-0.3838622
2025-03-19 17:33:57 - INFO - epoch-40, train_mse_loss-0.0003233, train_kl_loss-0.0036647, train_diff_loss-0.3730145, val_mse_loss-0.0003262, val_kl_loss-0.0039232, val_diff_loss-0.3610655
2025-03-19 17:38:15 - INFO - epoch-41, train_mse_loss-0.0003233, train_kl_loss-0.0036556, train_diff_loss-0.3702044, val_mse_loss-0.0003244, val_kl_loss-0.0038457, val_diff_loss-0.3671880
